time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, 
596.0, 0.780061, 0.326340, 0.936551, 0.498154, 0.937983, 0.435733, 0.911632, 0.493100, 0.913454, 0.553168, 0.892346, 0.622727, 0.892346, 0.639409, 0.896663, 0.577940, 0.892346, 0.669718, 0.892346, 0.566423, 0.952854, 0.579692, 0.950716, 0.594895, 0.950716, 0.623761, 0.939563, 0.932276, 0.503549, 0.914115, 0.476163, 
598.0, 0.778324, 0.326340, 0.936551, 0.498154, 0.932228, 0.435733, 0.907352, 0.493100, 0.909264, 0.553168, 0.888432, 0.622727, 0.888432, 0.639409, 0.892764, 0.577940, 0.888432, 0.669718, 0.888432, 0.566423, 0.952854, 0.579692, 0.950716, 0.594895, 0.950716, 0.623761, 0.939563, 0.932276, 0.503549, 0.908950, 0.476163, 
600.0, 0.776586, 0.326340, 0.936551, 0.498154, 0.932228, 0.435733, 0.907352, 0.493100, 0.909264, 0.553168, 0.888432, 0.622727, 0.888432, 0.634036, 0.892764, 0.577940, 0.888432, 0.664865, 0.888432, 0.566423, 0.952854, 0.579692, 0.950716, 0.594895, 0.950716, 0.623761, 0.939563, 0.932276, 0.503549, 0.908950, 0.476163, 
612.0, 0.774849, 0.326340, 0.930661, 0.498154, 0.926474, 0.435733, 0.907352, 0.493100, 0.905074, 0.553168, 0.884518, 0.622727, 0.884518, 0.634036, 0.888866, 0.577940, 0.884518, 0.664865, 0.884518, 0.566423, 0.952854, 0.579692, 0.945057, 0.594895, 0.945057, 0.623761, 0.934343, 0.928187, 0.503549, 0.903786, 0.476163, 
615.0, 0.774849, 0.326340, 0.930661, 0.498154, 0.926474, 0.435733, 0.907352, 0.493100, 0.905074, 0.553168, 0.884518, 0.622727, 0.884518, 0.634036, 0.888866, 0.577940, 0.884518, 0.664865, 0.884518, 0.566423, 0.952854, 0.579692, 0.945057, 0.594895, 0.945057, 0.623761, 0.934343, 0.928187, 0.503549, 0.903786, 0.476163, 
623.0, 0.774849, 0.326340, 0.930661, 0.498154, 0.926474, 0.435733, 0.907352, 0.493100, 0.905074, 0.553168, 0.884518, 0.622727, 0.884518, 0.634036, 0.888866, 0.577940, 0.884518, 0.664865, 0.884518, 0.566423, 0.952854, 0.579692, 0.945057, 0.594895, 0.945057, 0.623761, 0.934343, 0.928187, 0.503549, 0.903786, 0.476163, 
624.0, 0.771351, 0.293706, 0.930661, 0.480977, 0.926474, 0.403457, 0.907352, 0.471661, 0.905074, 0.538218, 0.884518, 0.610635, 0.884518, 0.623104, 0.888866, 0.565900, 0.884518, 0.655088, 0.884518, 0.549763, 0.952854, 0.562642, 0.945057, 0.583879, 0.945057, 0.615332, 0.934343, 0.928187, 0.488290, 0.903786, 0.451102, 
628.0, 0.771351, 0.293706, 0.930661, 0.480977, 0.926474, 0.403457, 0.907352, 0.471661, 0.905074, 0.538218, 0.884518, 0.610635, 0.884518, 0.623104, 0.888866, 0.565900, 0.884518, 0.655088, 0.884518, 0.549763, 0.952854, 0.562642, 0.945057, 0.583879, 0.945057, 0.615332, 0.934343, 0.928187, 0.488290, 0.903786, 0.451102, 
629.0, 0.769598, 0.293706, 0.930661, 0.480977, 0.926474, 0.403457, 0.907352, 0.471661, 0.905074, 0.538218, 0.884518, 0.610635, 0.884518, 0.617638, 0.888866, 0.565900, 0.884518, 0.650162, 0.884518, 0.549763, 0.952854, 0.562642, 0.939329, 0.583879, 0.939329, 0.615332, 0.929064, 0.928187, 0.488290, 0.903786, 0.426040, 
631.0, 0.769598, 0.293706, 0.930661, 0.480977, 0.926474, 0.403457, 0.907352, 0.471661, 0.905074, 0.538218, 0.884518, 0.610635, 0.884518, 0.617638, 0.888866, 0.565900, 0.884518, 0.650162, 0.884518, 0.549763, 0.952854, 0.562642, 0.939329, 0.583879, 0.939329, 0.615332, 0.929064, 0.928187, 0.488290, 0.903786, 0.426040, 
632.0, 0.767837, 0.293706, 0.930661, 0.480977, 0.926474, 0.386646, 0.907352, 0.460692, 0.905074, 0.530637, 0.884518, 0.604528, 0.884518, 0.612124, 0.888866, 0.559749, 0.884518, 0.645199, 0.884518, 0.541305, 0.952854, 0.553986, 0.939329, 0.578264, 0.939329, 0.611059, 0.929064, 0.928187, 0.488290, 0.903786, 0.426040, 
637.0, 0.766076, 0.293706, 0.930661, 0.480977, 0.926474, 0.386646, 0.907352, 0.460692, 0.905074, 0.530637, 0.884518, 0.604528, 0.884518, 0.606609, 0.888866, 0.559749, 0.884518, 0.640236, 0.884518, 0.541305, 0.952854, 0.553986, 0.933566, 0.578264, 0.933566, 0.611059, 0.923755, 0.924043, 0.488290, 0.903786, 0.426040, 
646.0, 0.764311, 0.293706, 0.930661, 0.480977, 0.926474, 0.386646, 0.903011, 0.460692, 0.900824, 0.530637, 0.880552, 0.604528, 0.880552, 0.606609, 0.884915, 0.559749, 0.880552, 0.640236, 0.880552, 0.541305, 0.952854, 0.553986, 0.933566, 0.578264, 0.933566, 0.611059, 0.923755, 0.924043, 0.488290, 0.903786, 0.426040, 
648.0, 0.762545, 0.293706, 0.930661, 0.463163, 0.926474, 0.386646, 0.903011, 0.460692, 0.900824, 0.530637, 0.880552, 0.598422, 0.880552, 0.601094, 0.884915, 0.559749, 0.880552, 0.635273, 0.880552, 0.541305, 0.952854, 0.553986, 0.933566, 0.578264, 0.933566, 0.611059, 0.923755, 0.924043, 0.488290, 0.903786, 0.400979, 
650.0, 0.760780, 0.256993, 0.930661, 0.445349, 0.926474, 0.369835, 0.903011, 0.449723, 0.900824, 0.523057, 0.880552, 0.592316, 0.880552, 0.595580, 0.884915, 0.553598, 0.880552, 0.630310, 0.880552, 0.532847, 0.952854, 0.545330, 0.933566, 0.572650, 0.933566, 0.606786, 0.923755, 0.924043, 0.472538, 0.903786, 0.400979, 
651.0, 0.760780, 0.256993, 0.930661, 0.445349, 0.926474, 0.369835, 0.903011, 0.449723, 0.900824, 0.523057, 0.880552, 0.592316, 0.880552, 0.595580, 0.884915, 0.553598, 0.880552, 0.630310, 0.880552, 0.532847, 0.952854, 0.545330, 0.933566, 0.572650, 0.933566, 0.606786, 0.923755, 0.924043, 0.472538, 0.903786, 0.400979, 
652.0, 0.760780, 0.256993, 0.930661, 0.445349, 0.926474, 0.369835, 0.903011, 0.449723, 0.900824, 0.523057, 0.880552, 0.592316, 0.880552, 0.595580, 0.884915, 0.553598, 0.880552, 0.630310, 0.880552, 0.532847, 0.952854, 0.545330, 0.933566, 0.572650, 0.933566, 0.606786, 0.923755, 0.924043, 0.472538, 0.903786, 0.400979, 
657.0, 0.760780, 0.256993, 0.930661, 0.445349, 0.926474, 0.369835, 0.903011, 0.449723, 0.900824, 0.523057, 0.880552, 0.592316, 0.880552, 0.595580, 0.884915, 0.553598, 0.880552, 0.630310, 0.880552, 0.532847, 0.952854, 0.545330, 0.933566, 0.572650, 0.933566, 0.606786, 0.923755, 0.924043, 0.472538, 0.903786, 0.400979, 
662.0, 0.758999, 0.256993, 0.930661, 0.445349, 0.926474, 0.369835, 0.903011, 0.449723, 0.900824, 0.523057, 0.880552, 0.586146, 0.880552, 0.595580, 0.884915, 0.553598, 0.880552, 0.625268, 0.880552, 0.532847, 0.952854, 0.545330, 0.933566, 0.572650, 0.933566, 0.606786, 0.923755, 0.919843, 0.472538, 0.903786, 0.400979, 
670.0, 0.757217, 0.256993, 0.924657, 0.445349, 0.920610, 0.369835, 0.898648, 0.449723, 0.896555, 0.523057, 0.876568, 0.586146, 0.876568, 0.595580, 0.880947, 0.553598, 0.876568, 0.625268, 0.876568, 0.532847, 0.952854, 0.545330, 0.933566, 0.572650, 0.933566, 0.606786, 0.923755, 0.919843, 0.472538, 0.898561, 0.400979, 
675.0, 0.755435, 0.256993, 0.918652, 0.445349, 0.914746, 0.369835, 0.894286, 0.449723, 0.892286, 0.523057, 0.872583, 0.586146, 0.872583, 0.595580, 0.876979, 0.553598, 0.872583, 0.625268, 0.872583, 0.532847, 0.946706, 0.545330, 0.927732, 0.572650, 0.927732, 0.606786, 0.918385, 0.915643, 0.472538, 0.898561, 0.400979, 
679.0, 0.753649, 0.256993, 0.918652, 0.445349, 0.914746, 0.352224, 0.894286, 0.438480, 0.892286, 0.515132, 0.872583, 0.579910, 0.872583, 0.589907, 0.876979, 0.547235, 0.872583, 0.620184, 0.872583, 0.524253, 0.946706, 0.536534, 0.927732, 0.566980, 0.927732, 0.602452, 0.918385, 0.915643, 0.456787, 0.898561, 0.400979, 
687.0, 0.751863, 0.256993, 0.918652, 0.445349, 0.908882, 0.352224, 0.889924, 0.438480, 0.888016, 0.515132, 0.868599, 0.579910, 0.868599, 0.589907, 0.873010, 0.547235, 0.868599, 0.620184, 0.868599, 0.524253, 0.940559, 0.536534, 0.921897, 0.566980, 0.921897, 0.602452, 0.913014, 0.911443, 0.456787, 0.893337, 0.400979, 
692.0, 0.751863, 0.256993, 0.918652, 0.445349, 0.908882, 0.352224, 0.889924, 0.438480, 0.888016, 0.515132, 0.868599, 0.579910, 0.868599, 0.589907, 0.873010, 0.547235, 0.868599, 0.620184, 0.868599, 0.524253, 0.940559, 0.536534, 0.921897, 0.566980, 0.921897, 0.602452, 0.913014, 0.911443, 0.456787, 0.893337, 0.400979, 
695.0, 0.751863, 0.256993, 0.918652, 0.445349, 0.908882, 0.352224, 0.889924, 0.438480, 0.888016, 0.515132, 0.868599, 0.579910, 0.868599, 0.589907, 0.873010, 0.547235, 0.868599, 0.620184, 0.868599, 0.524253, 0.940559, 0.536534, 0.921897, 0.566980, 0.921897, 0.602452, 0.913014, 0.911443, 0.456787, 0.893337, 0.400979, 
698.0, 0.750069, 0.256993, 0.918652, 0.445349, 0.908882, 0.334613, 0.889924, 0.427237, 0.888016, 0.507207, 0.868599, 0.573675, 0.868599, 0.584235, 0.873010, 0.540871, 0.868599, 0.615059, 0.868599, 0.515659, 0.940559, 0.527739, 0.921897, 0.561310, 0.921897, 0.598117, 0.913014, 0.911443, 0.441036, 0.893337, 0.400979, 
707.0, 0.748274, 0.256993, 0.918652, 0.445349, 0.908882, 0.334613, 0.889924, 0.427237, 0.888016, 0.507207, 0.868599, 0.573675, 0.868599, 0.584235, 0.873010, 0.540871, 0.868599, 0.609933, 0.868599, 0.515659, 0.940559, 0.527739, 0.921897, 0.561310, 0.921897, 0.598117, 0.913014, 0.907203, 0.441036, 0.893337, 0.400979, 
712.0, 0.746480, 0.256993, 0.918652, 0.445349, 0.908882, 0.334613, 0.889924, 0.427237, 0.888016, 0.499281, 0.868599, 0.567439, 0.868599, 0.584235, 0.873010, 0.534508, 0.868599, 0.604808, 0.868599, 0.515659, 0.940559, 0.527739, 0.921897, 0.561310, 0.921897, 0.598117, 0.913014, 0.902964, 0.441036, 0.893337, 0.400979, 
714.0, 0.744686, 0.256993, 0.918652, 0.445349, 0.908882, 0.334613, 0.889924, 0.427237, 0.888016, 0.499281, 0.868599, 0.567439, 0.868599, 0.578563, 0.873010, 0.534508, 0.868599, 0.599682, 0.868599, 0.515659, 0.940559, 0.527739, 0.915987, 0.561310, 0.915987, 0.598117, 0.907579, 0.898725, 0.441036, 0.893337, 0.400979, 
717.0, 0.744686, 0.256993, 0.918652, 0.445349, 0.908882, 0.334613, 0.889924, 0.427237, 0.888016, 0.499281, 0.868599, 0.567439, 0.868599, 0.578563, 0.873010, 0.534508, 0.868599, 0.599682, 0.868599, 0.515659, 0.940559, 0.527739, 0.915987, 0.561310, 0.915987, 0.598117, 0.907579, 0.898725, 0.441036, 0.893337, 0.400979, 
721.0, 0.744686, 0.256993, 0.918652, 0.445349, 0.908882, 0.334613, 0.889924, 0.427237, 0.888016, 0.499281, 0.868599, 0.567439, 0.868599, 0.578563, 0.873010, 0.534508, 0.868599, 0.599682, 0.868599, 0.515659, 0.940559, 0.527739, 0.915987, 0.561310, 0.915987, 0.598117, 0.907579, 0.898725, 0.441036, 0.893337, 0.400979, 
722.0, 0.742883, 0.256993, 0.918652, 0.445349, 0.908882, 0.317002, 0.889924, 0.415994, 0.888016, 0.491356, 0.868599, 0.561203, 0.868599, 0.572891, 0.873010, 0.528145, 0.868599, 0.594557, 0.868599, 0.506768, 0.940559, 0.518943, 0.915987, 0.555641, 0.915987, 0.593720, 0.907579, 0.898725, 0.424701, 0.893337, 0.400979, 
723.0, 0.742883, 0.256993, 0.918652, 0.445349, 0.908882, 0.317002, 0.889924, 0.415994, 0.888016, 0.491356, 0.868599, 0.561203, 0.868599, 0.572891, 0.873010, 0.528145, 0.868599, 0.594557, 0.868599, 0.506768, 0.940559, 0.518943, 0.915987, 0.555641, 0.915987, 0.593720, 0.907579, 0.898725, 0.424701, 0.893337, 0.400979, 
727.0, 0.741071, 0.256993, 0.918652, 0.445349, 0.908882, 0.317002, 0.885540, 0.415994, 0.883727, 0.491356, 0.864596, 0.561203, 0.864596, 0.572891, 0.868987, 0.528145, 0.864596, 0.594557, 0.864596, 0.506768, 0.940559, 0.518943, 0.915987, 0.549912, 0.915987, 0.589289, 0.907579, 0.898725, 0.424701, 0.893337, 0.400979, 
729.0, 0.739259, 0.256993, 0.918652, 0.445349, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.491356, 0.860593, 0.561203, 0.860593, 0.572891, 0.864964, 0.528145, 0.860593, 0.594557, 0.860593, 0.506768, 0.940559, 0.518943, 0.915987, 0.549912, 0.915987, 0.584858, 0.907579, 0.898725, 0.424701, 0.888051, 0.400979, 
730.0, 0.737447, 0.220280, 0.918652, 0.426792, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.483431, 0.860593, 0.554968, 0.860593, 0.572891, 0.864964, 0.521782, 0.860593, 0.589431, 0.860593, 0.506768, 0.940559, 0.518943, 0.915987, 0.549912, 0.915987, 0.584858, 0.907579, 0.898725, 0.424701, 0.888051, 0.400979, 
731.0, 0.735635, 0.220280, 0.918652, 0.426792, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.483431, 0.860593, 0.554968, 0.860593, 0.572891, 0.860941, 0.521782, 0.860593, 0.589431, 0.860593, 0.497719, 0.940559, 0.509996, 0.915987, 0.544184, 0.915987, 0.580427, 0.907579, 0.898725, 0.424701, 0.888051, 0.400979, 
732.0, 0.733823, 0.220280, 0.918652, 0.426792, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.483431, 0.860593, 0.548732, 0.860593, 0.567219, 0.860941, 0.521782, 0.860593, 0.584306, 0.860593, 0.497719, 0.940559, 0.509996, 0.915987, 0.544184, 0.915987, 0.580427, 0.907579, 0.894465, 0.424701, 0.888051, 0.400979, 
733.0, 0.733823, 0.220280, 0.918652, 0.426792, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.483431, 0.860593, 0.548732, 0.860593, 0.567219, 0.860941, 0.521782, 0.860593, 0.584306, 0.860593, 0.497719, 0.940559, 0.509996, 0.915987, 0.544184, 0.915987, 0.580427, 0.907579, 0.894465, 0.424701, 0.888051, 0.400979, 
737.0, 0.733823, 0.220280, 0.918652, 0.426792, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.483431, 0.860593, 0.548732, 0.860593, 0.567219, 0.860941, 0.521782, 0.860593, 0.584306, 0.860593, 0.497719, 0.940559, 0.509996, 0.915987, 0.544184, 0.915987, 0.580427, 0.907579, 0.894465, 0.424701, 0.888051, 0.400979, 
740.0, 0.733823, 0.220280, 0.918652, 0.426792, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.483431, 0.860593, 0.548732, 0.860593, 0.567219, 0.860941, 0.521782, 0.860593, 0.584306, 0.860593, 0.497719, 0.940559, 0.509996, 0.915987, 0.544184, 0.915987, 0.580427, 0.907579, 0.894465, 0.424701, 0.888051, 0.400979, 
741.0, 0.733823, 0.220280, 0.918652, 0.426792, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.483431, 0.860593, 0.548732, 0.860593, 0.567219, 0.860941, 0.521782, 0.860593, 0.584306, 0.860593, 0.497719, 0.940559, 0.509996, 0.915987, 0.544184, 0.915987, 0.580427, 0.907579, 0.894465, 0.424701, 0.888051, 0.400979, 
742.0, 0.731984, 0.220280, 0.918652, 0.426792, 0.908882, 0.317002, 0.881156, 0.415994, 0.879437, 0.483431, 0.860593, 0.548732, 0.860593, 0.567219, 0.860941, 0.515340, 0.860593, 0.579135, 0.860593, 0.488669, 0.940559, 0.500889, 0.915987, 0.538395, 0.915987, 0.575893, 0.907579, 0.894465, 0.408366, 0.888051, 0.400979, 
745.0, 0.730145, 0.220280, 0.918652, 0.426792, 0.908882, 0.299391, 0.881156, 0.404751, 0.879437, 0.475374, 0.860593, 0.542425, 0.860593, 0.561489, 0.860941, 0.508898, 0.860593, 0.573964, 0.860593, 0.479620, 0.940559, 0.491782, 0.915987, 0.532606, 0.915987, 0.571358, 0.907579, 0.894465, 0.392032, 0.888051, 0.400979, 
747.0, 0.728306, 0.220280, 0.918652, 0.426792, 0.908882, 0.281779, 0.881156, 0.393508, 0.879437, 0.467317, 0.860593, 0.536118, 0.860593, 0.555760, 0.860941, 0.502457, 0.860593, 0.568793, 0.860593, 0.479620, 0.940559, 0.491782, 0.915987, 0.532606, 0.915987, 0.566824, 0.907579, 0.894465, 0.392032, 0.888051, 0.400979, 
748.0, 0.726462, 0.220280, 0.912528, 0.426792, 0.902903, 0.281779, 0.876728, 0.393508, 0.875104, 0.467317, 0.856553, 0.536118, 0.856553, 0.555760, 0.856861, 0.502457, 0.856553, 0.568793, 0.856553, 0.479620, 0.934204, 0.491782, 0.910000, 0.532606, 0.910000, 0.566824, 0.902079, 0.890144, 0.392032, 0.882669, 0.400979, 
751.0, 0.726462, 0.220280, 0.912528, 0.426792, 0.902903, 0.281779, 0.876728, 0.393508, 0.875104, 0.467317, 0.856553, 0.536118, 0.856553, 0.555760, 0.856861, 0.502457, 0.856553, 0.568793, 0.856553, 0.479620, 0.934204, 0.491782, 0.910000, 0.532606, 0.910000, 0.566824, 0.902079, 0.890144, 0.392032, 0.882669, 0.400979, 
754.0, 0.724613, 0.220280, 0.912528, 0.407393, 0.902903, 0.281779, 0.876728, 0.393508, 0.875104, 0.459118, 0.856553, 0.529735, 0.856553, 0.549971, 0.856861, 0.495931, 0.856553, 0.563575, 0.856553, 0.479620, 0.934204, 0.491782, 0.910000, 0.532606, 0.910000, 0.566824, 0.902079, 0.890144, 0.392032, 0.882669, 0.374247, 
755.0, 0.722765, 0.220280, 0.906404, 0.407393, 0.896923, 0.281779, 0.872300, 0.393508, 0.870772, 0.459118, 0.852513, 0.529735, 0.852513, 0.549971, 0.852780, 0.495931, 0.852513, 0.563575, 0.852513, 0.479620, 0.927849, 0.491782, 0.910000, 0.532606, 0.910000, 0.566824, 0.902079, 0.885823, 0.392032, 0.877287, 0.374247, 
758.0, 0.722765, 0.220280, 0.906404, 0.407393, 0.896923, 0.281779, 0.872300, 0.393508, 0.870772, 0.459118, 0.852513, 0.529735, 0.852513, 0.549971, 0.852780, 0.495931, 0.852513, 0.563575, 0.852513, 0.479620, 0.927849, 0.491782, 0.910000, 0.532606, 0.910000, 0.566824, 0.902079, 0.885823, 0.392032, 0.877287, 0.374247, 
761.0, 0.722765, 0.220280, 0.906404, 0.407393, 0.896923, 0.281779, 0.872300, 0.393508, 0.870772, 0.459118, 0.852513, 0.529735, 0.852513, 0.549971, 0.852780, 0.495931, 0.852513, 0.563575, 0.852513, 0.479620, 0.927849, 0.491782, 0.910000, 0.532606, 0.910000, 0.566824, 0.902079, 0.885823, 0.392032, 0.877287, 0.374247, 
762.0, 0.720902, 0.220280, 0.900238, 0.407393, 0.890904, 0.281779, 0.867827, 0.393508, 0.866396, 0.459118, 0.848434, 0.529735, 0.848434, 0.549971, 0.848661, 0.495931, 0.848434, 0.563575, 0.848434, 0.479620, 0.921450, 0.491782, 0.903934, 0.532606, 0.903934, 0.566824, 0.896511, 0.881460, 0.392032, 0.877287, 0.374247, 
768.0, 0.720902, 0.220280, 0.900238, 0.407393, 0.890904, 0.281779, 0.867827, 0.393508, 0.866396, 0.459118, 0.848434, 0.529735, 0.848434, 0.549971, 0.848661, 0.495931, 0.848434, 0.563575, 0.848434, 0.479620, 0.921450, 0.491782, 0.903934, 0.532606, 0.903934, 0.566824, 0.896511, 0.881460, 0.392032, 0.877287, 0.374247, 
769.0, 0.719034, 0.220280, 0.900238, 0.407393, 0.890904, 0.281779, 0.867827, 0.393508, 0.866396, 0.450771, 0.848434, 0.523275, 0.848434, 0.544120, 0.848661, 0.489319, 0.848434, 0.558308, 0.848434, 0.479620, 0.921450, 0.491782, 0.903934, 0.532606, 0.903934, 0.566824, 0.890942, 0.881460, 0.392032, 0.877287, 0.374247, 
770.0, 0.719034, 0.220280, 0.900238, 0.407393, 0.890904, 0.281779, 0.867827, 0.393508, 0.866396, 0.450771, 0.848434, 0.523275, 0.848434, 0.544120, 0.848661, 0.489319, 0.848434, 0.558308, 0.848434, 0.479620, 0.921450, 0.491782, 0.903934, 0.532606, 0.903934, 0.566824, 0.890942, 0.881460, 0.392032, 0.877287, 0.374247, 
772.0, 0.717162, 0.220280, 0.900238, 0.407393, 0.890904, 0.281779, 0.863353, 0.393508, 0.862021, 0.450771, 0.844355, 0.523275, 0.844355, 0.544120, 0.844541, 0.489319, 0.844355, 0.558308, 0.844355, 0.479620, 0.921450, 0.491782, 0.903934, 0.532606, 0.903934, 0.566824, 0.890942, 0.881460, 0.392032, 0.871838, 0.374247, 
776.0, 0.715284, 0.220280, 0.900238, 0.387993, 0.890904, 0.281779, 0.863353, 0.393508, 0.862021, 0.450771, 0.844355, 0.523275, 0.844355, 0.538206, 0.844541, 0.489319, 0.844355, 0.552991, 0.844355, 0.479620, 0.921450, 0.491782, 0.903934, 0.532606, 0.903934, 0.566824, 0.890942, 0.881460, 0.392032, 0.871838, 0.345459, 
779.0, 0.715284, 0.220280, 0.900238, 0.387993, 0.890904, 0.281779, 0.863353, 0.393508, 0.862021, 0.450771, 0.844355, 0.523275, 0.844355, 0.538206, 0.844541, 0.489319, 0.844355, 0.552991, 0.844355, 0.479620, 0.921450, 0.491782, 0.903934, 0.532606, 0.903934, 0.566824, 0.890942, 0.881460, 0.392032, 0.871838, 0.345459, 
784.0, 0.713402, 0.220280, 0.894072, 0.387993, 0.884884, 0.281779, 0.858880, 0.393508, 0.857645, 0.450771, 0.840276, 0.523275, 0.840276, 0.538206, 0.840421, 0.489319, 0.840276, 0.552991, 0.840276, 0.479620, 0.915051, 0.491782, 0.897867, 0.532606, 0.897867, 0.566824, 0.885374, 0.877096, 0.392032, 0.871838, 0.345459, 
792.0, 0.713402, 0.220280, 0.894072, 0.387993, 0.884884, 0.281779, 0.858880, 0.393508, 0.857645, 0.450771, 0.840276, 0.523275, 0.840276, 0.538206, 0.840421, 0.489319, 0.840276, 0.552991, 0.840276, 0.479620, 0.915051, 0.491782, 0.897867, 0.532606, 0.897867, 0.566824, 0.885374, 0.877096, 0.392032, 0.871838, 0.345459, 
795.0, 0.711515, 0.220280, 0.894072, 0.387993, 0.884884, 0.281779, 0.858880, 0.393508, 0.857645, 0.450771, 0.840276, 0.516651, 0.840276, 0.532225, 0.840421, 0.489319, 0.840276, 0.547673, 0.840276, 0.479620, 0.915051, 0.491782, 0.897867, 0.532606, 0.897867, 0.566824, 0.885374, 0.872732, 0.392032, 0.871838, 0.345459, 
797.0, 0.707740, 0.220280, 0.894072, 0.368593, 0.884884, 0.264168, 0.858880, 0.369659, 0.857645, 0.433433, 0.840276, 0.503404, 0.840276, 0.520265, 0.840421, 0.475727, 0.840276, 0.542356, 0.840276, 0.460435, 0.915051, 0.472867, 0.897867, 0.520637, 0.897867, 0.557376, 0.885374, 0.872732, 0.357942, 0.871838, 0.316671, 
798.0, 0.707740, 0.220280, 0.894072, 0.368593, 0.884884, 0.264168, 0.858880, 0.369659, 0.857645, 0.433433, 0.840276, 0.503404, 0.840276, 0.520265, 0.840421, 0.475727, 0.840276, 0.542356, 0.840276, 0.460435, 0.915051, 0.472867, 0.897867, 0.520637, 0.897867, 0.557376, 0.885374, 0.872732, 0.357942, 0.871838, 0.316671, 
799.0, 0.705848, 0.220280, 0.894072, 0.368593, 0.884884, 0.264168, 0.858880, 0.369659, 0.857645, 0.433433, 0.840276, 0.503404, 0.840276, 0.520265, 0.840421, 0.475727, 0.840276, 0.537039, 0.840276, 0.460435, 0.908652, 0.472867, 0.891759, 0.520637, 0.891759, 0.557376, 0.879770, 0.868347, 0.357942, 0.871838, 0.316671, 
801.0, 0.703955, 0.220280, 0.887906, 0.368593, 0.878865, 0.264168, 0.854407, 0.369659, 0.853269, 0.433433, 0.836197, 0.503404, 0.836197, 0.520265, 0.836281, 0.475727, 0.836197, 0.537039, 0.836197, 0.460435, 0.902253, 0.472867, 0.885651, 0.520637, 0.885651, 0.557376, 0.874167, 0.863961, 0.357942, 0.866355, 0.316671, 
805.0, 0.702063, 0.220280, 0.887906, 0.368593, 0.878865, 0.264168, 0.854407, 0.369659, 0.853269, 0.433433, 0.836197, 0.496692, 0.836197, 0.514216, 0.836281, 0.475727, 0.836197, 0.531722, 0.836197, 0.460435, 0.902253, 0.472867, 0.885651, 0.520637, 0.885651, 0.557376, 0.874167, 0.859576, 0.357942, 0.866355, 0.316671, 
806.0, 0.702063, 0.220280, 0.887906, 0.368593, 0.878865, 0.264168, 0.854407, 0.369659, 0.853269, 0.433433, 0.836197, 0.496692, 0.836197, 0.514216, 0.836281, 0.475727, 0.836197, 0.531722, 0.836197, 0.460435, 0.902253, 0.472867, 0.885651, 0.520637, 0.885651, 0.557376, 0.874167, 0.859576, 0.357942, 0.866355, 0.316671, 
819.0, 0.700166, 0.220280, 0.887906, 0.368593, 0.878865, 0.264168, 0.854407, 0.369659, 0.853269, 0.433433, 0.836197, 0.489980, 0.836197, 0.508166, 0.836281, 0.475727, 0.836197, 0.526404, 0.836197, 0.460435, 0.902253, 0.472867, 0.885651, 0.520637, 0.885651, 0.557376, 0.868527, 0.859576, 0.357942, 0.866355, 0.316671, 
825.0, 0.700166, 0.220280, 0.887906, 0.368593, 0.878865, 0.264168, 0.854407, 0.369659, 0.853269, 0.433433, 0.836197, 0.489980, 0.836197, 0.508166, 0.836281, 0.475727, 0.836197, 0.526404, 0.836197, 0.460435, 0.902253, 0.472867, 0.885651, 0.520637, 0.885651, 0.557376, 0.868527, 0.859576, 0.357942, 0.866355, 0.316671, 
828.0, 0.700166, 0.220280, 0.887906, 0.368593, 0.878865, 0.264168, 0.854407, 0.369659, 0.853269, 0.433433, 0.836197, 0.489980, 0.836197, 0.508166, 0.836281, 0.475727, 0.836197, 0.526404, 0.836197, 0.460435, 0.902253, 0.472867, 0.885651, 0.520637, 0.885651, 0.557376, 0.868527, 0.859576, 0.357942, 0.866355, 0.316671, 
838.0, 0.698258, 0.220280, 0.881696, 0.368593, 0.872803, 0.264168, 0.849886, 0.369659, 0.848848, 0.433433, 0.832077, 0.489980, 0.832077, 0.508166, 0.832100, 0.475727, 0.832077, 0.526404, 0.832077, 0.460435, 0.895808, 0.472867, 0.879501, 0.520637, 0.879501, 0.557376, 0.862887, 0.855167, 0.357942, 0.860801, 0.316671, 
841.0, 0.698258, 0.220280, 0.881696, 0.368593, 0.872803, 0.264168, 0.849886, 0.369659, 0.848848, 0.433433, 0.832077, 0.489980, 0.832077, 0.508166, 0.832100, 0.475727, 0.832077, 0.526404, 0.832077, 0.460435, 0.895808, 0.472867, 0.879501, 0.520637, 0.879501, 0.557376, 0.862887, 0.855167, 0.357942, 0.860801, 0.316671, 
