time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, 
163.0, 0.784357, 0.539033, 0.845579, 0.629552, 0.824319, 0.666189, 0.868767, 0.683259, 0.840380, 0.726616, 0.822893, 0.636797, 0.824463, 0.700591, 0.821273, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.683259, 0.840792, 0.719994, 0.880050, 0.683897, 0.711628, 0.839127, 0.905686, 0.696862, 0.840908, 0.675751, 0.828004, 0.719123, 
164.0, 0.782674, 0.539033, 0.845579, 0.629552, 0.824319, 0.666189, 0.868767, 0.677317, 0.840380, 0.721274, 0.822893, 0.636797, 0.824463, 0.700591, 0.821273, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.677317, 0.840792, 0.719994, 0.880050, 0.669650, 0.706617, 0.839127, 0.905686, 0.682640, 0.840908, 0.675751, 0.828004, 0.713987, 
165.0, 0.780991, 0.539033, 0.840663, 0.629552, 0.820870, 0.666189, 0.868767, 0.677317, 0.840380, 0.721274, 0.819376, 0.636797, 0.821242, 0.700591, 0.818089, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.677317, 0.840792, 0.719994, 0.880050, 0.669650, 0.706617, 0.839127, 0.905686, 0.682640, 0.836313, 0.675751, 0.823623, 0.713987, 
168.0, 0.780991, 0.539033, 0.840663, 0.629552, 0.820870, 0.666189, 0.868767, 0.677317, 0.840380, 0.721274, 0.819376, 0.636797, 0.821242, 0.700591, 0.818089, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.677317, 0.840792, 0.719994, 0.880050, 0.669650, 0.706617, 0.839127, 0.905686, 0.682640, 0.836313, 0.675751, 0.823623, 0.713987, 
171.0, 0.780991, 0.539033, 0.840663, 0.629552, 0.820870, 0.666189, 0.868767, 0.677317, 0.840380, 0.721274, 0.819376, 0.636797, 0.821242, 0.700591, 0.818089, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.677317, 0.840792, 0.719994, 0.880050, 0.669650, 0.706617, 0.839127, 0.905686, 0.682640, 0.836313, 0.675751, 0.823623, 0.713987, 
173.0, 0.780991, 0.539033, 0.840663, 0.629552, 0.820870, 0.666189, 0.868767, 0.677317, 0.840380, 0.721274, 0.819376, 0.636797, 0.821242, 0.700591, 0.818089, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.677317, 0.840792, 0.719994, 0.880050, 0.669650, 0.706617, 0.839127, 0.905686, 0.682640, 0.836313, 0.675751, 0.823623, 0.713987, 
174.0, 0.780991, 0.539033, 0.840663, 0.629552, 0.820870, 0.666189, 0.868767, 0.677317, 0.840380, 0.721274, 0.819376, 0.636797, 0.821242, 0.700591, 0.818089, 0.947512, 0.620550, 0.894101, 0.630298, 0.871244, 0.677317, 0.840792, 0.719994, 0.880050, 0.669650, 0.706617, 0.839127, 0.905686, 0.682640, 0.836313, 0.675751, 0.823623, 0.713987, 
175.0, 0.779293, 0.539033, 0.840663, 0.629552, 0.820870, 0.657965, 0.868767, 0.671376, 0.840380, 0.715891, 0.819376, 0.636797, 0.821242, 0.695726, 0.818089, 0.947512, 0.599152, 0.894101, 0.615640, 0.871244, 0.671376, 0.840792, 0.719994, 0.880050, 0.655092, 0.701605, 0.839127, 0.905686, 0.668419, 0.836313, 0.660036, 0.823623, 0.708813, 
176.0, 0.777595, 0.539033, 0.835688, 0.629552, 0.817392, 0.657965, 0.862379, 0.671376, 0.835128, 0.715891, 0.815829, 0.636797, 0.817983, 0.695726, 0.814869, 0.932707, 0.599152, 0.886118, 0.615640, 0.864884, 0.671376, 0.835296, 0.719994, 0.866299, 0.655092, 0.701605, 0.833849, 0.894365, 0.668419, 0.831693, 0.660036, 0.819219, 0.708813, 
177.0, 0.775897, 0.539033, 0.830714, 0.629552, 0.813914, 0.657965, 0.862379, 0.671376, 0.835128, 0.715891, 0.812282, 0.636797, 0.814725, 0.695726, 0.811648, 0.932707, 0.599152, 0.886118, 0.615640, 0.864884, 0.671376, 0.835296, 0.719994, 0.866299, 0.655092, 0.701605, 0.833849, 0.894365, 0.668419, 0.827072, 0.660036, 0.814814, 0.708813, 
180.0, 0.772494, 0.519069, 0.825740, 0.620428, 0.810420, 0.649740, 0.855943, 0.665434, 0.829842, 0.710508, 0.808719, 0.630094, 0.811453, 0.690860, 0.808414, 0.932707, 0.599152, 0.878135, 0.615640, 0.858478, 0.665434, 0.829765, 0.719994, 0.866299, 0.655092, 0.696594, 0.828538, 0.882899, 0.668419, 0.822452, 0.660036, 0.810386, 0.703639, 
181.0, 0.772494, 0.519069, 0.825740, 0.620428, 0.810420, 0.649740, 0.855943, 0.665434, 0.829842, 0.710508, 0.808719, 0.630094, 0.811453, 0.690860, 0.808414, 0.932707, 0.599152, 0.878135, 0.615640, 0.858478, 0.665434, 0.829765, 0.719994, 0.866299, 0.655092, 0.696594, 0.828538, 0.882899, 0.668419, 0.822452, 0.660036, 0.810386, 0.703639, 
184.0, 0.772494, 0.519069, 0.825740, 0.620428, 0.810420, 0.649740, 0.855943, 0.665434, 0.829842, 0.710508, 0.808719, 0.630094, 0.811453, 0.690860, 0.808414, 0.932707, 0.599152, 0.878135, 0.615640, 0.858478, 0.665434, 0.829765, 0.719994, 0.866299, 0.655092, 0.696594, 0.828538, 0.882899, 0.668419, 0.822452, 0.660036, 0.810386, 0.703639, 
186.0, 0.770782, 0.519069, 0.825740, 0.620428, 0.806897, 0.649740, 0.849459, 0.665434, 0.824523, 0.710508, 0.805125, 0.630094, 0.808154, 0.690860, 0.805154, 0.932707, 0.599152, 0.878135, 0.615640, 0.852023, 0.665434, 0.824196, 0.719994, 0.866299, 0.655092, 0.696594, 0.823193, 0.882899, 0.668419, 0.817779, 0.660036, 0.805909, 0.703639, 
187.0, 0.770782, 0.519069, 0.825740, 0.620428, 0.806897, 0.649740, 0.849459, 0.665434, 0.824523, 0.710508, 0.805125, 0.630094, 0.808154, 0.690860, 0.805154, 0.932707, 0.599152, 0.878135, 0.615640, 0.852023, 0.665434, 0.824196, 0.719994, 0.866299, 0.655092, 0.696594, 0.823193, 0.882899, 0.668419, 0.817779, 0.660036, 0.805909, 0.703639, 
190.0, 0.769057, 0.499104, 0.825740, 0.611304, 0.806897, 0.641516, 0.849459, 0.659493, 0.824523, 0.705126, 0.805125, 0.623319, 0.808154, 0.685961, 0.805154, 0.932707, 0.577753, 0.878135, 0.600982, 0.852023, 0.659493, 0.824196, 0.719994, 0.866299, 0.655092, 0.691582, 0.823193, 0.882899, 0.654197, 0.817779, 0.644321, 0.805909, 0.698465, 
191.0, 0.769057, 0.499104, 0.825740, 0.611304, 0.806897, 0.641516, 0.849459, 0.659493, 0.824523, 0.705126, 0.805125, 0.623319, 0.808154, 0.685961, 0.805154, 0.932707, 0.577753, 0.878135, 0.600982, 0.852023, 0.659493, 0.824196, 0.719994, 0.866299, 0.655092, 0.691582, 0.823193, 0.882899, 0.654197, 0.817779, 0.644321, 0.805909, 0.698465, 
193.0, 0.763861, 0.499104, 0.825740, 0.611304, 0.803373, 0.641516, 0.849459, 0.653552, 0.819169, 0.699743, 0.801498, 0.609620, 0.804815, 0.676091, 0.801855, 0.932707, 0.556355, 0.878135, 0.586324, 0.852023, 0.653552, 0.818589, 0.704342, 0.866299, 0.640534, 0.681559, 0.817812, 0.882899, 0.639975, 0.817779, 0.644321, 0.805909, 0.693291, 
194.0, 0.758665, 0.479140, 0.825740, 0.602180, 0.803373, 0.633291, 0.842925, 0.647610, 0.813815, 0.688978, 0.801498, 0.595920, 0.804815, 0.661286, 0.801855, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.812982, 0.704342, 0.866299, 0.640534, 0.671536, 0.812432, 0.882899, 0.639975, 0.817779, 0.644321, 0.805909, 0.682944, 
195.0, 0.758665, 0.479140, 0.825740, 0.602180, 0.803373, 0.633291, 0.842925, 0.647610, 0.813815, 0.688978, 0.801498, 0.595920, 0.804815, 0.661286, 0.801855, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.812982, 0.704342, 0.866299, 0.640534, 0.671536, 0.812432, 0.882899, 0.639975, 0.817779, 0.644321, 0.805909, 0.682944, 
196.0, 0.756920, 0.479140, 0.825740, 0.602180, 0.799834, 0.633291, 0.842925, 0.647610, 0.813815, 0.688978, 0.801498, 0.595920, 0.801447, 0.661286, 0.798527, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.812982, 0.688690, 0.866299, 0.640534, 0.671536, 0.812432, 0.882899, 0.639975, 0.817779, 0.644321, 0.801381, 0.682944, 
199.0, 0.755172, 0.479140, 0.825740, 0.602180, 0.799834, 0.633291, 0.842925, 0.647610, 0.813815, 0.688978, 0.801498, 0.589071, 0.801447, 0.656314, 0.798527, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.812982, 0.688690, 0.866299, 0.640534, 0.666525, 0.812432, 0.882899, 0.639975, 0.817779, 0.644321, 0.801381, 0.682944, 
200.0, 0.753424, 0.479140, 0.825740, 0.602180, 0.799834, 0.633291, 0.836287, 0.647610, 0.808389, 0.683553, 0.801498, 0.589071, 0.801447, 0.651342, 0.798527, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.807297, 0.688690, 0.866299, 0.625638, 0.666525, 0.806979, 0.882899, 0.639975, 0.817779, 0.628606, 0.801381, 0.677731, 
201.0, 0.751676, 0.479140, 0.820642, 0.602180, 0.796279, 0.633291, 0.836287, 0.647610, 0.808389, 0.683553, 0.797822, 0.589071, 0.798065, 0.651342, 0.795186, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.807297, 0.688690, 0.866299, 0.625638, 0.666525, 0.806979, 0.882899, 0.639975, 0.813024, 0.628606, 0.796828, 0.677731, 
202.0, 0.751676, 0.479140, 0.820642, 0.602180, 0.796279, 0.633291, 0.836287, 0.647610, 0.808389, 0.683553, 0.797822, 0.589071, 0.798065, 0.651342, 0.795186, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.807297, 0.688690, 0.866299, 0.625638, 0.666525, 0.806979, 0.882899, 0.639975, 0.813024, 0.628606, 0.796828, 0.677731, 
203.0, 0.751676, 0.479140, 0.820642, 0.602180, 0.796279, 0.633291, 0.836287, 0.647610, 0.808389, 0.683553, 0.797822, 0.589071, 0.798065, 0.651342, 0.795186, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.807297, 0.688690, 0.866299, 0.625638, 0.666525, 0.806979, 0.882899, 0.639975, 0.813024, 0.628606, 0.796828, 0.677731, 
204.0, 0.749912, 0.479140, 0.815513, 0.602180, 0.792709, 0.633291, 0.836287, 0.647610, 0.808389, 0.683553, 0.794128, 0.589071, 0.794669, 0.651342, 0.791831, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.807297, 0.688690, 0.851363, 0.625638, 0.666525, 0.806979, 0.882899, 0.639975, 0.808242, 0.628606, 0.792248, 0.677731, 
208.0, 0.749912, 0.479140, 0.815513, 0.602180, 0.792709, 0.633291, 0.836287, 0.647610, 0.808389, 0.683553, 0.794128, 0.589071, 0.794669, 0.651342, 0.791831, 0.917664, 0.556355, 0.870004, 0.586324, 0.845519, 0.647610, 0.807297, 0.688690, 0.851363, 0.625638, 0.666525, 0.806979, 0.882899, 0.639975, 0.808242, 0.628606, 0.792248, 0.677731, 
211.0, 0.748139, 0.459176, 0.815513, 0.592771, 0.792709, 0.624847, 0.836287, 0.641558, 0.808389, 0.678040, 0.794128, 0.582058, 0.794669, 0.646253, 0.791831, 0.917664, 0.556355, 0.870004, 0.571290, 0.845519, 0.641558, 0.807297, 0.673038, 0.851363, 0.625638, 0.661358, 0.806979, 0.882899, 0.639975, 0.808242, 0.612488, 0.792248, 0.672436, 
215.0, 0.746366, 0.459176, 0.815513, 0.592771, 0.792709, 0.624847, 0.836287, 0.641558, 0.808389, 0.678040, 0.794128, 0.582058, 0.791259, 0.646253, 0.788462, 0.917664, 0.556355, 0.870004, 0.571290, 0.845519, 0.641558, 0.807297, 0.673038, 0.851363, 0.625638, 0.661358, 0.806979, 0.882899, 0.639975, 0.808242, 0.612488, 0.792248, 0.672436, 
218.0, 0.742803, 0.459176, 0.810352, 0.592771, 0.789122, 0.624847, 0.836287, 0.641558, 0.802890, 0.678040, 0.794128, 0.575045, 0.787833, 0.641164, 0.785078, 0.917664, 0.556355, 0.861557, 0.571290, 0.838809, 0.641558, 0.801531, 0.673038, 0.851363, 0.625638, 0.656191, 0.801452, 0.871127, 0.639975, 0.808242, 0.612488, 0.787642, 0.672436, 
219.0, 0.742803, 0.459176, 0.810352, 0.592771, 0.789122, 0.624847, 0.836287, 0.641558, 0.802890, 0.678040, 0.794128, 0.575045, 0.787833, 0.641164, 0.785078, 0.917664, 0.556355, 0.861557, 0.571290, 0.838809, 0.641558, 0.801531, 0.673038, 0.851363, 0.625638, 0.656191, 0.801452, 0.871127, 0.639975, 0.808242, 0.612488, 0.787642, 0.672436, 
220.0, 0.741014, 0.459176, 0.810352, 0.592771, 0.789122, 0.624847, 0.829543, 0.641558, 0.797314, 0.678040, 0.794128, 0.575045, 0.787833, 0.636076, 0.785078, 0.917664, 0.556355, 0.861557, 0.571290, 0.831989, 0.641558, 0.795680, 0.673038, 0.851363, 0.625638, 0.656191, 0.795847, 0.871127, 0.639975, 0.803431, 0.612488, 0.787642, 0.672436, 
221.0, 0.739224, 0.459176, 0.810352, 0.592771, 0.789122, 0.616403, 0.829543, 0.635505, 0.797314, 0.672528, 0.794128, 0.575045, 0.787833, 0.630987, 0.785078, 0.917664, 0.556355, 0.861557, 0.571290, 0.831989, 0.635505, 0.795680, 0.673038, 0.851363, 0.625638, 0.651024, 0.795847, 0.871127, 0.639975, 0.803431, 0.612488, 0.787642, 0.667141, 
222.0, 0.737434, 0.459176, 0.805157, 0.592771, 0.785502, 0.616403, 0.822799, 0.635505, 0.791739, 0.672528, 0.790382, 0.575045, 0.784393, 0.630987, 0.781664, 0.901564, 0.556355, 0.853027, 0.571290, 0.825169, 0.635505, 0.789829, 0.673038, 0.836160, 0.625638, 0.651024, 0.790243, 0.859355, 0.639975, 0.798620, 0.612488, 0.783009, 0.667141, 
223.0, 0.735644, 0.439212, 0.805157, 0.583362, 0.785502, 0.607959, 0.822799, 0.629453, 0.791739, 0.667015, 0.790382, 0.568032, 0.784393, 0.625899, 0.781664, 0.901564, 0.534101, 0.853027, 0.556256, 0.825169, 0.629453, 0.789829, 0.673038, 0.836160, 0.610742, 0.645857, 0.790243, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.661846, 
225.0, 0.733845, 0.439212, 0.805157, 0.583362, 0.785502, 0.607959, 0.815999, 0.629453, 0.786124, 0.661457, 0.790382, 0.568032, 0.784393, 0.625899, 0.781664, 0.901564, 0.534101, 0.853027, 0.556256, 0.825169, 0.629453, 0.789829, 0.673038, 0.836160, 0.610742, 0.645857, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.656509, 
226.0, 0.733845, 0.439212, 0.805157, 0.583362, 0.785502, 0.607959, 0.815999, 0.629453, 0.786124, 0.661457, 0.790382, 0.568032, 0.784393, 0.625899, 0.781664, 0.901564, 0.534101, 0.853027, 0.556256, 0.825169, 0.629453, 0.789829, 0.673038, 0.836160, 0.610742, 0.645857, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.656509, 
235.0, 0.733845, 0.439212, 0.805157, 0.583362, 0.785502, 0.607959, 0.815999, 0.629453, 0.786124, 0.661457, 0.790382, 0.568032, 0.784393, 0.625899, 0.781664, 0.901564, 0.534101, 0.853027, 0.556256, 0.825169, 0.629453, 0.789829, 0.673038, 0.836160, 0.610742, 0.645857, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.656509, 
239.0, 0.733845, 0.439212, 0.805157, 0.583362, 0.785502, 0.607959, 0.815999, 0.629453, 0.786124, 0.661457, 0.790382, 0.568032, 0.784393, 0.625899, 0.781664, 0.901564, 0.534101, 0.853027, 0.556256, 0.825169, 0.629453, 0.789829, 0.673038, 0.836160, 0.610742, 0.645857, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.656509, 
241.0, 0.733845, 0.439212, 0.805157, 0.583362, 0.785502, 0.607959, 0.815999, 0.629453, 0.786124, 0.661457, 0.790382, 0.568032, 0.784393, 0.625899, 0.781664, 0.901564, 0.534101, 0.853027, 0.556256, 0.825169, 0.629453, 0.789829, 0.673038, 0.836160, 0.610742, 0.645857, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.656509, 
242.0, 0.732024, 0.439212, 0.805157, 0.573799, 0.785502, 0.599397, 0.815999, 0.623282, 0.786124, 0.655851, 0.790382, 0.560842, 0.784393, 0.620726, 0.781664, 0.901564, 0.534101, 0.853027, 0.556256, 0.825169, 0.623282, 0.789829, 0.657386, 0.836160, 0.610742, 0.640564, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.651128, 
244.0, 0.730199, 0.439212, 0.805157, 0.564073, 0.785502, 0.599397, 0.815999, 0.617049, 0.786124, 0.650197, 0.790382, 0.553558, 0.784393, 0.615510, 0.781664, 0.901564, 0.534101, 0.853027, 0.540805, 0.825169, 0.617049, 0.789829, 0.641352, 0.836160, 0.610742, 0.635225, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.645701, 
245.0, 0.730199, 0.439212, 0.805157, 0.564073, 0.785502, 0.599397, 0.815999, 0.617049, 0.786124, 0.650197, 0.790382, 0.553558, 0.784393, 0.615510, 0.781664, 0.901564, 0.534101, 0.853027, 0.540805, 0.825169, 0.617049, 0.789829, 0.641352, 0.836160, 0.610742, 0.635225, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.783009, 0.645701, 
247.0, 0.728360, 0.439212, 0.805157, 0.564073, 0.785502, 0.599397, 0.815999, 0.617049, 0.786124, 0.650197, 0.790382, 0.553558, 0.780891, 0.615510, 0.778190, 0.901564, 0.534101, 0.853027, 0.540805, 0.825169, 0.617049, 0.789829, 0.641352, 0.836160, 0.610742, 0.635225, 0.784598, 0.859355, 0.625430, 0.798620, 0.596370, 0.778264, 0.645701, 
248.0, 0.720984, 0.439212, 0.805157, 0.534385, 0.781797, 0.572953, 0.815999, 0.598160, 0.780300, 0.638689, 0.790382, 0.531416, 0.777390, 0.599591, 0.774716, 0.901564, 0.511847, 0.853027, 0.525353, 0.818056, 0.598160, 0.789829, 0.625318, 0.836160, 0.595474, 0.619076, 0.778743, 0.859355, 0.625430, 0.798620, 0.562291, 0.773518, 0.629145, 
250.0, 0.717277, 0.439212, 0.805157, 0.534385, 0.781797, 0.572953, 0.815999, 0.591863, 0.780300, 0.632935, 0.790382, 0.531416, 0.773872, 0.599591, 0.771226, 0.901564, 0.511847, 0.853027, 0.525353, 0.818056, 0.591863, 0.789829, 0.625318, 0.836160, 0.580205, 0.619076, 0.778743, 0.859355, 0.610176, 0.798620, 0.562291, 0.773518, 0.623626, 
251.0, 0.715419, 0.439212, 0.805157, 0.534385, 0.781797, 0.572953, 0.815999, 0.585567, 0.780300, 0.627182, 0.790382, 0.531416, 0.773872, 0.594238, 0.771226, 0.901564, 0.489592, 0.853027, 0.509901, 0.818056, 0.585567, 0.789829, 0.625318, 0.836160, 0.564936, 0.613645, 0.778743, 0.859355, 0.594922, 0.798620, 0.562291, 0.773518, 0.618107, 
252.0, 0.715419, 0.439212, 0.805157, 0.534385, 0.781797, 0.572953, 0.815999, 0.585567, 0.780300, 0.627182, 0.790382, 0.531416, 0.773872, 0.594238, 0.771226, 0.901564, 0.489592, 0.853027, 0.509901, 0.818056, 0.585567, 0.789829, 0.625318, 0.836160, 0.564936, 0.613645, 0.778743, 0.859355, 0.594922, 0.798620, 0.562291, 0.773518, 0.618107, 
256.0, 0.715419, 0.439212, 0.805157, 0.534385, 0.781797, 0.572953, 0.815999, 0.585567, 0.780300, 0.627182, 0.790382, 0.531416, 0.773872, 0.594238, 0.771226, 0.901564, 0.489592, 0.853027, 0.509901, 0.818056, 0.585567, 0.789829, 0.625318, 0.836160, 0.564936, 0.613645, 0.778743, 0.859355, 0.594922, 0.798620, 0.562291, 0.773518, 0.618107, 
257.0, 0.713551, 0.439212, 0.799717, 0.534385, 0.778038, 0.572953, 0.815999, 0.585567, 0.780300, 0.627182, 0.786508, 0.531416, 0.770322, 0.594238, 0.767705, 0.901564, 0.489592, 0.853027, 0.509901, 0.818056, 0.585567, 0.789829, 0.609285, 0.820080, 0.564936, 0.613645, 0.778743, 0.859355, 0.594922, 0.793597, 0.562291, 0.768714, 0.618107, 
259.0, 0.713551, 0.439212, 0.799717, 0.534385, 0.778038, 0.572953, 0.815999, 0.585567, 0.780300, 0.627182, 0.786508, 0.531416, 0.770322, 0.594238, 0.767705, 0.901564, 0.489592, 0.853027, 0.509901, 0.818056, 0.585567, 0.789829, 0.609285, 0.820080, 0.564936, 0.613645, 0.778743, 0.859355, 0.594922, 0.793597, 0.562291, 0.768714, 0.618107, 
264.0, 0.711673, 0.439212, 0.799717, 0.534385, 0.774243, 0.572953, 0.815999, 0.585567, 0.774344, 0.627182, 0.782595, 0.531416, 0.766739, 0.594238, 0.764151, 0.901564, 0.489592, 0.853027, 0.509901, 0.810816, 0.585567, 0.783561, 0.609285, 0.804000, 0.564936, 0.613645, 0.772753, 0.859355, 0.594922, 0.793597, 0.562291, 0.768714, 0.618107, 
267.0, 0.711673, 0.439212, 0.799717, 0.534385, 0.774243, 0.572953, 0.815999, 0.585567, 0.774344, 0.627182, 0.782595, 0.531416, 0.766739, 0.594238, 0.764151, 0.901564, 0.489592, 0.853027, 0.509901, 0.810816, 0.585567, 0.783561, 0.609285, 0.804000, 0.564936, 0.613645, 0.772753, 0.859355, 0.594922, 0.793597, 0.562291, 0.768714, 0.618107, 
271.0, 0.711673, 0.439212, 0.799717, 0.534385, 0.774243, 0.572953, 0.815999, 0.585567, 0.774344, 0.627182, 0.782595, 0.531416, 0.766739, 0.594238, 0.764151, 0.901564, 0.489592, 0.853027, 0.509901, 0.810816, 0.585567, 0.783561, 0.609285, 0.804000, 0.564936, 0.613645, 0.772753, 0.859355, 0.594922, 0.793597, 0.562291, 0.768714, 0.618107, 
272.0, 0.709775, 0.439212, 0.799717, 0.534385, 0.774243, 0.572953, 0.815999, 0.579132, 0.774344, 0.621265, 0.782595, 0.523931, 0.766739, 0.588786, 0.764151, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.579132, 0.783561, 0.609285, 0.804000, 0.548795, 0.608117, 0.772753, 0.859355, 0.579266, 0.793597, 0.562291, 0.768714, 0.612437, 
273.0, 0.705980, 0.439212, 0.794202, 0.534385, 0.770410, 0.572953, 0.815999, 0.579132, 0.768247, 0.621265, 0.778642, 0.523931, 0.763140, 0.583334, 0.760580, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.579132, 0.783561, 0.609285, 0.804000, 0.548795, 0.608117, 0.772753, 0.859355, 0.579266, 0.793597, 0.562291, 0.763817, 0.612437, 
274.0, 0.704082, 0.418297, 0.794202, 0.524303, 0.770410, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.778642, 0.516447, 0.763140, 0.577883, 0.760580, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.793597, 0.562291, 0.763817, 0.606766, 
275.0, 0.704082, 0.418297, 0.794202, 0.524303, 0.770410, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.778642, 0.516447, 0.763140, 0.577883, 0.760580, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.793597, 0.562291, 0.763817, 0.606766, 
276.0, 0.704082, 0.418297, 0.794202, 0.524303, 0.770410, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.778642, 0.516447, 0.763140, 0.577883, 0.760580, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.793597, 0.562291, 0.763817, 0.606766, 
277.0, 0.704082, 0.418297, 0.794202, 0.524303, 0.770410, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.778642, 0.516447, 0.763140, 0.577883, 0.760580, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.793597, 0.562291, 0.763817, 0.606766, 
278.0, 0.702168, 0.418297, 0.788609, 0.524303, 0.766538, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.774649, 0.516447, 0.759506, 0.577883, 0.756975, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.788376, 0.562291, 0.758825, 0.606766, 
281.0, 0.702168, 0.418297, 0.788609, 0.524303, 0.766538, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.774649, 0.516447, 0.759506, 0.577883, 0.756975, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.788376, 0.562291, 0.758825, 0.606766, 
282.0, 0.702168, 0.418297, 0.788609, 0.524303, 0.766538, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.774649, 0.516447, 0.759506, 0.577883, 0.756975, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.788376, 0.562291, 0.758825, 0.606766, 
283.0, 0.702168, 0.418297, 0.788609, 0.524303, 0.766538, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.774649, 0.516447, 0.759506, 0.577883, 0.756975, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.788376, 0.562291, 0.758825, 0.606766, 
285.0, 0.702168, 0.418297, 0.788609, 0.524303, 0.766538, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.774649, 0.516447, 0.759506, 0.577883, 0.756975, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.788376, 0.562291, 0.758825, 0.606766, 
286.0, 0.702168, 0.418297, 0.788609, 0.524303, 0.766538, 0.563858, 0.815999, 0.572697, 0.768247, 0.615348, 0.774649, 0.516447, 0.759506, 0.577883, 0.756975, 0.901564, 0.466279, 0.853027, 0.493967, 0.810816, 0.572697, 0.783561, 0.593251, 0.804000, 0.548795, 0.602589, 0.772753, 0.859355, 0.579266, 0.788376, 0.562291, 0.758825, 0.606766, 
