time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, 
21.4, 0.490086, 0.069444, 0.596882, 0.133866, 0.596882, 0.199158, 0.597035, 0.242505, 0.605194, 0.233630, 0.605194, 0.302582, 0.605194, 0.287246, 0.605194, 0.476096, 0.680576, 0.625164, 0.069444, 0.619473, 0.069444, 0.597506, 0.032432, 
21.5, 0.490086, 0.069444, 0.596882, 0.133866, 0.596882, 0.199158, 0.597035, 0.242505, 0.605194, 0.233630, 0.605194, 0.302582, 0.605194, 0.287246, 0.605194, 0.476096, 0.680576, 0.625164, 0.069444, 0.619473, 0.069444, 0.597506, 0.032432, 
21.6, 0.490086, 0.069444, 0.596882, 0.133866, 0.596882, 0.199158, 0.597035, 0.242505, 0.605194, 0.233630, 0.605194, 0.302582, 0.605194, 0.287246, 0.605194, 0.476096, 0.680576, 0.625164, 0.069444, 0.619473, 0.069444, 0.597506, 0.032432, 
21.7, 0.487003, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.233630, 0.599977, 0.302582, 0.599977, 0.287246, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
21.8, 0.487003, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.233630, 0.599977, 0.302582, 0.599977, 0.287246, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
21.9, 0.487003, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.233630, 0.599977, 0.302582, 0.599977, 0.287246, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.1, 0.487003, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.233630, 0.599977, 0.302582, 0.599977, 0.287246, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.2, 0.487003, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.233630, 0.599977, 0.302582, 0.599977, 0.287246, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.3, 0.487003, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.233630, 0.599977, 0.302582, 0.599977, 0.287246, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.4, 0.483549, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.221334, 0.599977, 0.291775, 0.599977, 0.276198, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.5, 0.483549, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.221334, 0.599977, 0.291775, 0.599977, 0.276198, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.6, 0.483549, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.221334, 0.599977, 0.291775, 0.599977, 0.276198, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.7, 0.483549, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.221334, 0.599977, 0.291775, 0.599977, 0.276198, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.8, 0.483549, 0.069444, 0.592068, 0.133866, 0.592068, 0.199158, 0.592220, 0.242505, 0.599977, 0.221334, 0.599977, 0.291775, 0.599977, 0.276198, 0.599977, 0.476096, 0.680576, 0.617894, 0.069444, 0.612883, 0.069444, 0.597506, 0.032432, 
22.9, 0.476053, 0.069444, 0.580791, 0.133866, 0.580791, 0.199158, 0.580940, 0.242505, 0.587856, 0.221334, 0.587856, 0.291775, 0.587856, 0.276198, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.0, 0.476053, 0.069444, 0.580791, 0.133866, 0.580791, 0.199158, 0.580940, 0.242505, 0.587856, 0.221334, 0.587856, 0.291775, 0.587856, 0.276198, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.1, 0.476053, 0.069444, 0.580791, 0.133866, 0.580791, 0.199158, 0.580940, 0.242505, 0.587856, 0.221334, 0.587856, 0.291775, 0.587856, 0.276198, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.2, 0.476053, 0.069444, 0.580791, 0.133866, 0.580791, 0.199158, 0.580940, 0.242505, 0.587856, 0.221334, 0.587856, 0.291775, 0.587856, 0.276198, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.3, 0.476053, 0.069444, 0.580791, 0.133866, 0.580791, 0.199158, 0.580940, 0.242505, 0.587856, 0.221334, 0.587856, 0.291775, 0.587856, 0.276198, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.4, 0.468052, 0.069444, 0.580791, 0.107093, 0.580791, 0.174263, 0.580940, 0.222296, 0.587856, 0.184445, 0.587856, 0.262598, 0.587856, 0.245510, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.5, 0.468052, 0.069444, 0.580791, 0.107093, 0.580791, 0.174263, 0.580940, 0.222296, 0.587856, 0.184445, 0.587856, 0.262598, 0.587856, 0.245510, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.6, 0.468052, 0.069444, 0.580791, 0.107093, 0.580791, 0.174263, 0.580940, 0.222296, 0.587856, 0.184445, 0.587856, 0.262598, 0.587856, 0.245510, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.7, 0.468052, 0.069444, 0.580791, 0.107093, 0.580791, 0.174263, 0.580940, 0.222296, 0.587856, 0.184445, 0.587856, 0.262598, 0.587856, 0.245510, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.8, 0.468052, 0.069444, 0.580791, 0.107093, 0.580791, 0.174263, 0.580940, 0.222296, 0.587856, 0.184445, 0.587856, 0.262598, 0.587856, 0.245510, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
23.9, 0.468052, 0.069444, 0.580791, 0.107093, 0.580791, 0.174263, 0.580940, 0.222296, 0.587856, 0.184445, 0.587856, 0.262598, 0.587856, 0.245510, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
24.0, 0.468052, 0.069444, 0.580791, 0.107093, 0.580791, 0.174263, 0.580940, 0.222296, 0.587856, 0.184445, 0.587856, 0.262598, 0.587856, 0.245510, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
24.1, 0.468052, 0.069444, 0.580791, 0.107093, 0.580791, 0.174263, 0.580940, 0.222296, 0.587856, 0.184445, 0.587856, 0.262598, 0.587856, 0.245510, 0.587856, 0.476096, 0.652219, 0.609656, 0.069444, 0.605222, 0.069444, 0.557673, 0.032432, 
24.2, 0.463371, 0.069444, 0.573877, 0.107093, 0.573877, 0.174263, 0.574024, 0.222296, 0.580508, 0.184445, 0.580508, 0.262598, 0.580508, 0.245510, 0.580508, 0.476096, 0.611455, 0.609656, 0.069444, 0.596189, 0.069444, 0.557673, 0.032432, 
24.3, 0.463371, 0.069444, 0.573877, 0.107093, 0.573877, 0.174263, 0.574024, 0.222296, 0.580508, 0.184445, 0.580508, 0.262598, 0.580508, 0.245510, 0.580508, 0.476096, 0.611455, 0.609656, 0.069444, 0.596189, 0.069444, 0.557673, 0.032432, 
24.5, 0.463371, 0.069444, 0.573877, 0.107093, 0.573877, 0.174263, 0.574024, 0.222296, 0.580508, 0.184445, 0.580508, 0.262598, 0.580508, 0.245510, 0.580508, 0.476096, 0.611455, 0.609656, 0.069444, 0.596189, 0.069444, 0.557673, 0.032432, 
24.6, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
24.7, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
24.8, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
24.9, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
25.0, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
25.1, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
25.2, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
25.3, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
25.5, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
25.6, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
25.7, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
25.8, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
26.0, 0.453718, 0.069444, 0.559707, 0.107093, 0.559707, 0.174263, 0.559851, 0.222296, 0.565623, 0.184445, 0.565623, 0.262598, 0.565623, 0.245510, 0.565623, 0.476096, 0.570691, 0.589667, 0.069444, 0.577845, 0.069444, 0.557673, 0.032432, 
26.1, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
26.2, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
26.3, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
26.4, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
26.5, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
26.6, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
26.8, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
26.9, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.0, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.1, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.2, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.3, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.4, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.5, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.6, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.7, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
27.8, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
28.0, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
28.1, 0.447327, 0.069444, 0.550378, 0.107093, 0.550378, 0.174263, 0.550520, 0.222296, 0.555700, 0.184445, 0.555700, 0.262598, 0.555700, 0.245510, 0.555700, 0.476096, 0.570691, 0.576266, 0.069444, 0.565283, 0.069444, 0.557673, 0.032432, 
28.2, 0.434901, 0.069444, 0.532624, 0.107093, 0.532624, 0.174263, 0.532761, 0.222296, 0.536538, 0.184445, 0.536538, 0.262598, 0.536538, 0.245510, 0.536538, 0.476096, 0.570691, 0.550072, 0.069444, 0.540705, 0.069444, 0.557673, 0.032432, 
28.4, 0.434901, 0.069444, 0.532624, 0.107093, 0.532624, 0.174263, 0.532761, 0.222296, 0.536538, 0.184445, 0.536538, 0.262598, 0.536538, 0.245510, 0.536538, 0.476096, 0.570691, 0.550072, 0.069444, 0.540705, 0.069444, 0.557673, 0.032432, 
28.5, 0.434901, 0.069444, 0.532624, 0.107093, 0.532624, 0.174263, 0.532761, 0.222296, 0.536538, 0.184445, 0.536538, 0.262598, 0.536538, 0.245510, 0.536538, 0.476096, 0.570691, 0.550072, 0.069444, 0.540705, 0.069444, 0.557673, 0.032432, 
28.6, 0.434901, 0.069444, 0.532624, 0.107093, 0.532624, 0.174263, 0.532761, 0.222296, 0.536538, 0.184445, 0.536538, 0.262598, 0.536538, 0.245510, 0.536538, 0.476096, 0.570691, 0.550072, 0.069444, 0.540705, 0.069444, 0.557673, 0.032432, 
28.7, 0.434901, 0.069444, 0.532624, 0.107093, 0.532624, 0.174263, 0.532761, 0.222296, 0.536538, 0.184445, 0.536538, 0.262598, 0.536538, 0.245510, 0.536538, 0.476096, 0.570691, 0.550072, 0.069444, 0.540705, 0.069444, 0.557673, 0.032432, 
28.8, 0.434901, 0.069444, 0.532624, 0.107093, 0.532624, 0.174263, 0.532761, 0.222296, 0.536538, 0.184445, 0.536538, 0.262598, 0.536538, 0.245510, 0.536538, 0.476096, 0.570691, 0.550072, 0.069444, 0.540705, 0.069444, 0.557673, 0.032432, 
28.9, 0.418174, 0.069444, 0.532624, 0.107093, 0.532624, 0.087131, 0.532761, 0.111148, 0.536538, 0.184445, 0.536538, 0.175065, 0.536538, 0.163673, 0.536538, 0.476096, 0.570691, 0.550072, 0.069444, 0.540705, 0.069444, 0.557673, 0.032432, 
29.0, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
29.2, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
29.4, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
29.5, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
29.6, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
29.7, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
29.8, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
30.5, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
30.7, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
31.0, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
31.1, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
31.2, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
31.3, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
32.3, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
33.0, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 
35.9, 0.400751, 0.069444, 0.508414, 0.107093, 0.508414, 0.087131, 0.508545, 0.111148, 0.510988, 0.184445, 0.510988, 0.175065, 0.510988, 0.163673, 0.510988, 0.476096, 0.570691, 0.513400, 0.069444, 0.504658, 0.069444, 0.557673, 0.032432, 

