time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, 
21.2, 0.485222, 0.054925, 0.600274, 0.116619, 0.600274, 0.194442, 0.600274, 0.213738, 0.608726, 0.208704, 0.600274, 0.287303, 0.600274, 0.280454, 0.598449, 0.595046, 0.656691, 0.629373, 0.054925, 0.620416, 0.054925, 0.602485, 0.054925, 
21.3, 0.485222, 0.054925, 0.600274, 0.116619, 0.600274, 0.194442, 0.600274, 0.213738, 0.608726, 0.208704, 0.600274, 0.287303, 0.600274, 0.280454, 0.598449, 0.595046, 0.656691, 0.629373, 0.054925, 0.620416, 0.054925, 0.602485, 0.054925, 
21.4, 0.485222, 0.054925, 0.600274, 0.116619, 0.600274, 0.194442, 0.600274, 0.213738, 0.608726, 0.208704, 0.600274, 0.287303, 0.600274, 0.280454, 0.598449, 0.595046, 0.656691, 0.629373, 0.054925, 0.620416, 0.054925, 0.602485, 0.054925, 
21.5, 0.485222, 0.054925, 0.600274, 0.116619, 0.600274, 0.194442, 0.600274, 0.213738, 0.608726, 0.208704, 0.600274, 0.287303, 0.600274, 0.280454, 0.598449, 0.595046, 0.656691, 0.629373, 0.054925, 0.620416, 0.054925, 0.602485, 0.054925, 
21.6, 0.485222, 0.054925, 0.600274, 0.116619, 0.600274, 0.194442, 0.600274, 0.213738, 0.608726, 0.208704, 0.600274, 0.287303, 0.600274, 0.280454, 0.598449, 0.595046, 0.656691, 0.629373, 0.054925, 0.620416, 0.054925, 0.602485, 0.054925, 
21.7, 0.482029, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.208704, 0.595354, 0.287303, 0.595354, 0.280454, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
21.8, 0.482029, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.208704, 0.595354, 0.287303, 0.595354, 0.280454, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
21.9, 0.482029, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.208704, 0.595354, 0.287303, 0.595354, 0.280454, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.1, 0.482029, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.208704, 0.595354, 0.287303, 0.595354, 0.280454, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.2, 0.482029, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.208704, 0.595354, 0.287303, 0.595354, 0.280454, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.3, 0.482029, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.208704, 0.595354, 0.287303, 0.595354, 0.280454, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.4, 0.478405, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.194790, 0.595354, 0.274812, 0.595354, 0.267707, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.5, 0.478405, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.194790, 0.595354, 0.274812, 0.595354, 0.267707, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.6, 0.478405, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.194790, 0.595354, 0.274812, 0.595354, 0.267707, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.7, 0.478405, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.194790, 0.595354, 0.274812, 0.595354, 0.267707, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.8, 0.478405, 0.054925, 0.595354, 0.116619, 0.595354, 0.194442, 0.595354, 0.213738, 0.603291, 0.194790, 0.595354, 0.274812, 0.595354, 0.267707, 0.598449, 0.595046, 0.656691, 0.621969, 0.054925, 0.613816, 0.054925, 0.602485, 0.054925, 
22.9, 0.470626, 0.054925, 0.583905, 0.116619, 0.583905, 0.194442, 0.583905, 0.213738, 0.590979, 0.194790, 0.583905, 0.274812, 0.583905, 0.267707, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.0, 0.470626, 0.054925, 0.583905, 0.116619, 0.583905, 0.194442, 0.583905, 0.213738, 0.590979, 0.194790, 0.583905, 0.274812, 0.583905, 0.267707, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.1, 0.470626, 0.054925, 0.583905, 0.116619, 0.583905, 0.194442, 0.583905, 0.213738, 0.590979, 0.194790, 0.583905, 0.274812, 0.583905, 0.267707, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.2, 0.470626, 0.054925, 0.583905, 0.116619, 0.583905, 0.194442, 0.583905, 0.213738, 0.590979, 0.194790, 0.583905, 0.274812, 0.583905, 0.267707, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.3, 0.470626, 0.054925, 0.583905, 0.116619, 0.583905, 0.194442, 0.583905, 0.213738, 0.590979, 0.194790, 0.583905, 0.274812, 0.583905, 0.267707, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.4, 0.462369, 0.054925, 0.583905, 0.087464, 0.583905, 0.166665, 0.583905, 0.192364, 0.590979, 0.155832, 0.583905, 0.242481, 0.583905, 0.234243, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.5, 0.462369, 0.054925, 0.583905, 0.087464, 0.583905, 0.166665, 0.583905, 0.192364, 0.590979, 0.155832, 0.583905, 0.242481, 0.583905, 0.234243, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.6, 0.462369, 0.054925, 0.583905, 0.087464, 0.583905, 0.166665, 0.583905, 0.192364, 0.590979, 0.155832, 0.583905, 0.242481, 0.583905, 0.234243, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.7, 0.462369, 0.054925, 0.583905, 0.087464, 0.583905, 0.166665, 0.583905, 0.192364, 0.590979, 0.155832, 0.583905, 0.242481, 0.583905, 0.234243, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.8, 0.462369, 0.054925, 0.583905, 0.087464, 0.583905, 0.166665, 0.583905, 0.192364, 0.590979, 0.155832, 0.583905, 0.242481, 0.583905, 0.234243, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
23.9, 0.462369, 0.054925, 0.583905, 0.087464, 0.583905, 0.166665, 0.583905, 0.192364, 0.590979, 0.155832, 0.583905, 0.242481, 0.583905, 0.234243, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
24.0, 0.462369, 0.054925, 0.583905, 0.087464, 0.583905, 0.166665, 0.583905, 0.192364, 0.590979, 0.155832, 0.583905, 0.242481, 0.583905, 0.234243, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
24.1, 0.462369, 0.054925, 0.583905, 0.087464, 0.583905, 0.166665, 0.583905, 0.192364, 0.590979, 0.155832, 0.583905, 0.242481, 0.583905, 0.234243, 0.581350, 0.595046, 0.656691, 0.613676, 0.054925, 0.606238, 0.054925, 0.586201, 0.054925, 
24.2, 0.457451, 0.054925, 0.576696, 0.087464, 0.576696, 0.166665, 0.576696, 0.192364, 0.583099, 0.155832, 0.576696, 0.242481, 0.576696, 0.234243, 0.571151, 0.595046, 0.656691, 0.613676, 0.054925, 0.597052, 0.054925, 0.586201, 0.054925, 
24.3, 0.457451, 0.054925, 0.576696, 0.087464, 0.576696, 0.166665, 0.576696, 0.192364, 0.583099, 0.155832, 0.576696, 0.242481, 0.576696, 0.234243, 0.571151, 0.595046, 0.656691, 0.613676, 0.054925, 0.597052, 0.054925, 0.586201, 0.054925, 
24.5, 0.457451, 0.054925, 0.576696, 0.087464, 0.576696, 0.166665, 0.576696, 0.192364, 0.583099, 0.155832, 0.576696, 0.242481, 0.576696, 0.234243, 0.571151, 0.595046, 0.656691, 0.613676, 0.054925, 0.597052, 0.054925, 0.586201, 0.054925, 
24.6, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
24.7, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
24.8, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
24.9, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
25.0, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
25.1, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
25.2, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
25.3, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
25.5, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
25.6, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
25.7, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
25.8, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.0, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.1, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.2, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.4, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.5, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.6, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.7, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.8, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
26.9, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
27.0, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
27.1, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
27.2, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
27.3, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
27.5, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
27.6, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
27.8, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.0, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.1, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.2, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.4, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.5, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.6, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.7, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.8, 0.447285, 0.054925, 0.561909, 0.087464, 0.561909, 0.166665, 0.561909, 0.192364, 0.566902, 0.155832, 0.561909, 0.242481, 0.561909, 0.234243, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
28.9, 0.429394, 0.054925, 0.561909, 0.087464, 0.561909, 0.083332, 0.561909, 0.096182, 0.566902, 0.155832, 0.561909, 0.161654, 0.561909, 0.156162, 0.571151, 0.595046, 0.656691, 0.592873, 0.054925, 0.578395, 0.054925, 0.565988, 0.054925, 
29.0, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
29.2, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
29.4, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
29.5, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
29.6, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
29.7, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
29.8, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
30.5, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
30.7, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
31.0, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
31.1, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
31.2, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
31.3, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
32.3, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
32.7, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
33.0, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 
35.9, 0.410724, 0.054925, 0.535152, 0.087464, 0.535152, 0.083332, 0.535152, 0.096182, 0.535407, 0.155832, 0.535152, 0.161654, 0.535152, 0.156162, 0.537554, 0.595046, 0.656691, 0.547268, 0.054925, 0.539835, 0.054925, 0.471656, 0.054925, 

