time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, 
26.0, 0.451847, 0.067132, 0.563554, 0.119542, 0.563554, 0.162166, 0.563554, 0.211887, 0.564690, 0.188770, 0.563687, 0.261768, 0.565380, 0.414180, 0.654617, 0.504409, 0.675776, 0.566981, 0.067132, 
26.1, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
26.2, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
26.3, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
26.4, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
26.5, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
26.6, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
26.7, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
26.8, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
26.9, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.0, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.1, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.2, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.3, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.4, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.5, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.6, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.7, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
27.8, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
28.0, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
28.1, 0.445392, 0.067132, 0.554002, 0.119542, 0.554002, 0.162166, 0.554002, 0.211887, 0.555119, 0.188770, 0.554133, 0.261768, 0.554712, 0.414180, 0.654617, 0.504409, 0.675776, 0.554655, 0.067132, 
28.2, 0.432667, 0.067132, 0.535536, 0.119542, 0.535536, 0.162166, 0.535536, 0.211887, 0.536615, 0.188770, 0.535662, 0.261768, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
28.4, 0.432667, 0.067132, 0.535536, 0.119542, 0.535536, 0.162166, 0.535536, 0.211887, 0.536615, 0.188770, 0.535662, 0.261768, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
28.5, 0.432667, 0.067132, 0.535536, 0.119542, 0.535536, 0.162166, 0.535536, 0.211887, 0.536615, 0.188770, 0.535662, 0.261768, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
28.6, 0.432667, 0.067132, 0.535536, 0.119542, 0.535536, 0.162166, 0.535536, 0.211887, 0.536615, 0.188770, 0.535662, 0.261768, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
28.7, 0.432667, 0.067132, 0.535536, 0.119542, 0.535536, 0.162166, 0.535536, 0.211887, 0.536615, 0.188770, 0.535662, 0.261768, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
28.8, 0.432667, 0.067132, 0.535536, 0.119542, 0.535536, 0.162166, 0.535536, 0.211887, 0.536615, 0.188770, 0.535662, 0.261768, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
28.9, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
29.2, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
29.4, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
29.5, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
29.6, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
29.7, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
29.8, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
30.5, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
30.7, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
31.0, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
31.1, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
31.2, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
31.3, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
32.3, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
32.7, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
33.0, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 
35.9, 0.416026, 0.067132, 0.535536, 0.119542, 0.535536, 0.081083, 0.535536, 0.105943, 0.536615, 0.188770, 0.535662, 0.174512, 0.532524, 0.414180, 0.654617, 0.504409, 0.675776, 0.529444, 0.067132, 

