time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, 
21.2, 0.487971, 0.038886, 0.612586, 0.439883, 0.815047, 0.168787, 0.612586, 0.218876, 0.613844, 0.220791, 0.612681, 0.281262, 0.612681, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
21.3, 0.487971, 0.038886, 0.612586, 0.439883, 0.815047, 0.168787, 0.612586, 0.218876, 0.613844, 0.220791, 0.612681, 0.281262, 0.612681, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
21.4, 0.487971, 0.038886, 0.612586, 0.439883, 0.815047, 0.168787, 0.612586, 0.218876, 0.613844, 0.220791, 0.612681, 0.281262, 0.612681, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
21.5, 0.487971, 0.038886, 0.612586, 0.439883, 0.815047, 0.168787, 0.612586, 0.218876, 0.613844, 0.220791, 0.612681, 0.281262, 0.612681, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
21.6, 0.487971, 0.038886, 0.612586, 0.439883, 0.815047, 0.168787, 0.612586, 0.218876, 0.613844, 0.220791, 0.612681, 0.281262, 0.612681, 0.556496, 0.474052, 0.568024, 0.815047, 0.643488, 0.038886, 0.636280, 0.038886, 0.670632, 0.039732, 
21.7, 0.484781, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.220791, 0.607659, 0.281262, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
21.8, 0.484781, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.220791, 0.607659, 0.281262, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
21.9, 0.484781, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.220791, 0.607659, 0.281262, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.1, 0.484781, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.220791, 0.607659, 0.281262, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.2, 0.484781, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.220791, 0.607659, 0.281262, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.3, 0.484781, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.220791, 0.607659, 0.281262, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.4, 0.481217, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.207804, 0.607659, 0.270011, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.5, 0.481217, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.207804, 0.607659, 0.270011, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.6, 0.481217, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.207804, 0.607659, 0.270011, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.7, 0.481217, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.207804, 0.607659, 0.270011, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.8, 0.481217, 0.038886, 0.607565, 0.439883, 0.815047, 0.168787, 0.607565, 0.218876, 0.608812, 0.207804, 0.607659, 0.270011, 0.607659, 0.556496, 0.474052, 0.568024, 0.815047, 0.635736, 0.038886, 0.629438, 0.038886, 0.660770, 0.039732, 
22.9, 0.473639, 0.038886, 0.595881, 0.439883, 0.815047, 0.168787, 0.595881, 0.218876, 0.597104, 0.207804, 0.595974, 0.270011, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.0, 0.473639, 0.038886, 0.595881, 0.439883, 0.815047, 0.168787, 0.595881, 0.218876, 0.597104, 0.207804, 0.595974, 0.270011, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.1, 0.473639, 0.038886, 0.595881, 0.439883, 0.815047, 0.168787, 0.595881, 0.218876, 0.597104, 0.207804, 0.595974, 0.270011, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.2, 0.473639, 0.038886, 0.595881, 0.439883, 0.815047, 0.168787, 0.595881, 0.218876, 0.597104, 0.207804, 0.595974, 0.270011, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.3, 0.473639, 0.038886, 0.595881, 0.439883, 0.815047, 0.168787, 0.595881, 0.218876, 0.597104, 0.207804, 0.595974, 0.270011, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.4, 0.465542, 0.038886, 0.595881, 0.351906, 0.815047, 0.147688, 0.595881, 0.200636, 0.597104, 0.170021, 0.595974, 0.241589, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.5, 0.465542, 0.038886, 0.595881, 0.351906, 0.815047, 0.147688, 0.595881, 0.200636, 0.597104, 0.170021, 0.595974, 0.241589, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.6, 0.465542, 0.038886, 0.595881, 0.351906, 0.815047, 0.147688, 0.595881, 0.200636, 0.597104, 0.170021, 0.595974, 0.241589, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.7, 0.465542, 0.038886, 0.595881, 0.351906, 0.815047, 0.147688, 0.595881, 0.200636, 0.597104, 0.170021, 0.595974, 0.241589, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.8, 0.465542, 0.038886, 0.595881, 0.351906, 0.815047, 0.147688, 0.595881, 0.200636, 0.597104, 0.170021, 0.595974, 0.241589, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
23.9, 0.465542, 0.038886, 0.595881, 0.351906, 0.815047, 0.147688, 0.595881, 0.200636, 0.597104, 0.170021, 0.595974, 0.241589, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
24.0, 0.465542, 0.038886, 0.595881, 0.351906, 0.815047, 0.147688, 0.595881, 0.200636, 0.597104, 0.170021, 0.595974, 0.241589, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
24.1, 0.465542, 0.038886, 0.595881, 0.351906, 0.815047, 0.147688, 0.595881, 0.200636, 0.597104, 0.170021, 0.595974, 0.241589, 0.595974, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.621667, 0.038886, 0.660770, 0.039732, 
24.2, 0.460743, 0.038886, 0.588614, 0.351906, 0.815047, 0.147688, 0.588614, 0.200636, 0.589823, 0.170021, 0.588706, 0.241589, 0.588706, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.612248, 0.038886, 0.660770, 0.039732, 
24.3, 0.460743, 0.038886, 0.588614, 0.351906, 0.815047, 0.147688, 0.588614, 0.200636, 0.589823, 0.170021, 0.588706, 0.241589, 0.588706, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.612248, 0.038886, 0.660770, 0.039732, 
24.5, 0.460743, 0.038886, 0.588614, 0.351906, 0.815047, 0.147688, 0.588614, 0.200636, 0.589823, 0.170021, 0.588706, 0.241589, 0.588706, 0.556496, 0.474052, 0.568024, 0.815047, 0.627145, 0.038886, 0.612248, 0.038886, 0.660770, 0.039732, 
24.6, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
24.7, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
24.8, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
24.9, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
25.0, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
25.1, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
25.2, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
25.5, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
25.6, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
25.7, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
25.8, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
26.0, 0.455789, 0.038886, 0.581163, 0.351906, 0.652038, 0.147688, 0.581163, 0.200636, 0.582356, 0.170021, 0.581254, 0.241589, 0.581254, 0.556496, 0.474052, 0.568024, 0.652038, 0.616332, 0.038886, 0.602681, 0.038886, 0.660770, 0.039732, 
26.1, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
26.2, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
26.3, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
26.4, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
26.5, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
26.6, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
26.7, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
26.8, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
26.9, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.0, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.1, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.2, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.3, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.4, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.5, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.6, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.7, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
27.8, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
28.0, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
28.1, 0.449183, 0.038886, 0.571313, 0.351906, 0.652038, 0.147688, 0.571313, 0.200636, 0.572486, 0.170021, 0.571402, 0.241589, 0.571402, 0.556496, 0.474052, 0.568024, 0.652038, 0.601657, 0.038886, 0.589580, 0.038886, 0.640121, 0.039732, 
28.2, 0.435972, 0.038886, 0.551612, 0.351906, 0.652038, 0.147688, 0.551612, 0.200636, 0.552745, 0.170021, 0.551698, 0.241589, 0.551698, 0.556496, 0.237026, 0.568024, 0.652038, 0.571574, 0.038886, 0.563946, 0.038886, 0.640121, 0.039732, 
28.4, 0.435972, 0.038886, 0.551612, 0.351906, 0.652038, 0.147688, 0.551612, 0.200636, 0.552745, 0.170021, 0.551698, 0.241589, 0.551698, 0.556496, 0.237026, 0.568024, 0.652038, 0.571574, 0.038886, 0.563946, 0.038886, 0.640121, 0.039732, 
28.5, 0.435972, 0.038886, 0.551612, 0.351906, 0.652038, 0.147688, 0.551612, 0.200636, 0.552745, 0.170021, 0.551698, 0.241589, 0.551698, 0.556496, 0.237026, 0.568024, 0.652038, 0.571574, 0.038886, 0.563946, 0.038886, 0.640121, 0.039732, 
28.6, 0.435972, 0.038886, 0.551612, 0.351906, 0.652038, 0.147688, 0.551612, 0.200636, 0.552745, 0.170021, 0.551698, 0.241589, 0.551698, 0.556496, 0.237026, 0.568024, 0.652038, 0.571574, 0.038886, 0.563946, 0.038886, 0.640121, 0.039732, 
28.7, 0.435972, 0.038886, 0.551612, 0.351906, 0.652038, 0.147688, 0.551612, 0.200636, 0.552745, 0.170021, 0.551698, 0.241589, 0.551698, 0.556496, 0.237026, 0.568024, 0.652038, 0.571574, 0.038886, 0.563946, 0.038886, 0.640121, 0.039732, 
28.8, 0.435972, 0.038886, 0.551612, 0.351906, 0.652038, 0.147688, 0.551612, 0.200636, 0.552745, 0.170021, 0.551698, 0.241589, 0.551698, 0.556496, 0.237026, 0.568024, 0.652038, 0.571574, 0.038886, 0.563946, 0.038886, 0.640121, 0.039732, 
28.9, 0.418533, 0.038886, 0.551612, 0.351906, 0.652038, 0.073844, 0.551612, 0.100318, 0.552745, 0.170021, 0.551698, 0.161059, 0.551698, 0.556496, 0.237026, 0.568024, 0.652038, 0.571574, 0.038886, 0.563946, 0.038886, 0.640121, 0.039732, 
29.0, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
29.2, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
29.4, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
29.5, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
29.6, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
29.7, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
29.8, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
30.5, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
30.7, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
31.1, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
31.2, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
31.3, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
32.3, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
32.7, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
33.0, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 
35.9, 0.400336, 0.038886, 0.525345, 0.351906, 0.652038, 0.073844, 0.525345, 0.100318, 0.526424, 0.170021, 0.525427, 0.161059, 0.525427, 0.556496, 0.237026, 0.568024, 0.652038, 0.530748, 0.038886, 0.528699, 0.038886, 0.640121, 0.039732, 

