time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, 
23.9, 0.466372, 0.066477, 0.582178, 0.109707, 0.581006, 0.173689, 0.581006, 0.213309, 0.581158, 0.174266, 0.581006, 0.256001, 0.581158, 0.226764, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
24.0, 0.466372, 0.066477, 0.582178, 0.109707, 0.581006, 0.173689, 0.581006, 0.213309, 0.581158, 0.174266, 0.581006, 0.256001, 0.581158, 0.226764, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
24.1, 0.466372, 0.066477, 0.582178, 0.109707, 0.581006, 0.173689, 0.581006, 0.213309, 0.581158, 0.174266, 0.581006, 0.256001, 0.581158, 0.226764, 0.589772, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
24.2, 0.461708, 0.066477, 0.575408, 0.109707, 0.574251, 0.173689, 0.574251, 0.213309, 0.574400, 0.174266, 0.574251, 0.256001, 0.574400, 0.226764, 0.582666, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
24.5, 0.461708, 0.066477, 0.575408, 0.109707, 0.574251, 0.173689, 0.574251, 0.213309, 0.574400, 0.174266, 0.574251, 0.256001, 0.574400, 0.226764, 0.582666, 0.372264, 0.658928, 0.611565, 0.066477, 0.467598, 0.683492, 
24.6, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
24.7, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
24.8, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
24.9, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
25.0, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
25.1, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
25.2, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
25.3, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
25.5, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
25.6, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
25.7, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
25.8, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
26.0, 0.452189, 0.066477, 0.561708, 0.109707, 0.560578, 0.173689, 0.560578, 0.213309, 0.560724, 0.174266, 0.560578, 0.256001, 0.560724, 0.226764, 0.568279, 0.372264, 0.658928, 0.594092, 0.066477, 0.467598, 0.683492, 
26.1, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
26.2, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
26.3, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
26.4, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
26.5, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
26.6, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
26.7, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
26.8, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
26.9, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.0, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.1, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.2, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.3, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.4, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.5, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.6, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.7, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
27.8, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
28.0, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
28.1, 0.445729, 0.066477, 0.552346, 0.109707, 0.551235, 0.173689, 0.551235, 0.213309, 0.551379, 0.174266, 0.551235, 0.256001, 0.551379, 0.226764, 0.558309, 0.372264, 0.658928, 0.581715, 0.066477, 0.467598, 0.683492, 
28.2, 0.432619, 0.066477, 0.533935, 0.109707, 0.532860, 0.173689, 0.532860, 0.213309, 0.533000, 0.174266, 0.532860, 0.256001, 0.533000, 0.226764, 0.538370, 0.372264, 0.604017, 0.556423, 0.066477, 0.467598, 0.683492, 
28.4, 0.432619, 0.066477, 0.533935, 0.109707, 0.532860, 0.173689, 0.532860, 0.213309, 0.533000, 0.174266, 0.532860, 0.256001, 0.533000, 0.226764, 0.538370, 0.372264, 0.604017, 0.556423, 0.066477, 0.467598, 0.683492, 
28.5, 0.432619, 0.066477, 0.533935, 0.109707, 0.532860, 0.173689, 0.532860, 0.213309, 0.533000, 0.174266, 0.532860, 0.256001, 0.533000, 0.226764, 0.538370, 0.372264, 0.604017, 0.556423, 0.066477, 0.467598, 0.683492, 
28.6, 0.432619, 0.066477, 0.533935, 0.109707, 0.532860, 0.173689, 0.532860, 0.213309, 0.533000, 0.174266, 0.532860, 0.256001, 0.533000, 0.226764, 0.538370, 0.372264, 0.604017, 0.556423, 0.066477, 0.467598, 0.683492, 
28.7, 0.432619, 0.066477, 0.533935, 0.109707, 0.532860, 0.173689, 0.532860, 0.213309, 0.533000, 0.174266, 0.532860, 0.256001, 0.533000, 0.226764, 0.538370, 0.372264, 0.604017, 0.556423, 0.066477, 0.467598, 0.683492, 
28.8, 0.432619, 0.066477, 0.533935, 0.109707, 0.532860, 0.173689, 0.532860, 0.213309, 0.533000, 0.174266, 0.532860, 0.256001, 0.533000, 0.226764, 0.538370, 0.372264, 0.604017, 0.556423, 0.066477, 0.467598, 0.683492, 
28.9, 0.414593, 0.066477, 0.533935, 0.109707, 0.532860, 0.086845, 0.532860, 0.106654, 0.533000, 0.000000, 0.532860, 0.128001, 0.533000, 0.113382, 0.538370, 0.372264, 0.604017, 0.556423, 0.066477, 0.467598, 0.683492, 
29.0, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
29.2, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
29.5, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
29.6, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
29.7, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
29.8, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
30.5, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
30.7, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
31.0, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
31.1, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
31.2, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
31.3, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
32.3, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
32.7, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 
33.0, 0.395748, 0.066477, 0.508509, 0.109707, 0.507486, 0.086845, 0.507486, 0.106654, 0.507619, 0.000000, 0.507486, 0.128001, 0.507619, 0.113382, 0.511451, 0.372264, 0.604017, 0.519328, 0.066477, 0.467598, 0.683492, 

