time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, 
468.0, 0.691376, 0.915952, 0.532090, 0.866133, 0.532090, 0.883027, 0.575013, 0.831603, 0.573779, 0.548229, 0.892068, 0.551683, 0.823861, 0.811123, 0.611856, 0.570997, 0.900663, 0.577609, 0.836557, 
470.0, 0.690255, 0.915952, 0.529198, 0.866133, 0.529198, 0.883027, 0.572938, 0.831603, 0.571738, 0.544044, 0.892068, 0.549186, 0.823861, 0.811123, 0.611856, 0.570997, 0.900663, 0.574251, 0.836557, 
471.0, 0.689135, 0.911807, 0.529198, 0.862994, 0.529198, 0.879466, 0.572938, 0.829128, 0.571738, 0.544044, 0.888336, 0.549186, 0.821616, 0.808437, 0.611856, 0.570997, 0.900663, 0.574251, 0.833537, 
474.0, 0.689135, 0.911807, 0.529198, 0.862994, 0.529198, 0.879466, 0.572938, 0.829128, 0.571738, 0.544044, 0.888336, 0.549186, 0.821616, 0.808437, 0.611856, 0.570997, 0.900663, 0.574251, 0.833537, 
475.0, 0.688012, 0.911807, 0.529198, 0.862994, 0.529198, 0.879466, 0.570854, 0.829128, 0.569688, 0.544044, 0.888336, 0.549186, 0.819371, 0.808437, 0.608102, 0.566316, 0.900663, 0.570892, 0.833537, 
477.0, 0.685768, 0.907663, 0.529198, 0.856718, 0.529198, 0.875906, 0.570854, 0.824178, 0.569688, 0.544044, 0.884603, 0.549186, 0.814881, 0.805752, 0.608102, 0.566316, 0.900663, 0.570892, 0.830517, 
478.0, 0.684643, 0.907663, 0.526291, 0.856718, 0.526291, 0.875906, 0.568771, 0.824178, 0.567639, 0.539827, 0.884603, 0.546679, 0.814881, 0.805752, 0.604348, 0.561636, 0.900663, 0.567514, 0.830517, 
479.0, 0.683515, 0.907663, 0.526291, 0.856718, 0.526291, 0.875906, 0.566687, 0.824178, 0.565590, 0.539827, 0.884603, 0.546679, 0.812624, 0.805752, 0.600594, 0.561636, 0.900663, 0.567514, 0.830517, 
480.0, 0.682388, 0.907663, 0.526291, 0.853557, 0.526291, 0.875906, 0.566687, 0.821680, 0.565590, 0.539827, 0.884603, 0.546679, 0.810367, 0.805752, 0.600594, 0.561636, 0.900663, 0.567514, 0.830517, 
481.0, 0.681260, 0.903499, 0.526291, 0.850395, 0.526291, 0.872316, 0.566687, 0.819183, 0.565590, 0.539827, 0.880855, 0.546679, 0.808110, 0.803048, 0.600594, 0.561636, 0.900663, 0.567514, 0.827474, 
486.0, 0.681260, 0.903499, 0.526291, 0.850395, 0.526291, 0.872316, 0.566687, 0.819183, 0.565590, 0.539827, 0.880855, 0.546679, 0.808110, 0.803048, 0.600594, 0.561636, 0.900663, 0.567514, 0.827474, 
488.0, 0.680130, 0.903499, 0.523383, 0.850395, 0.523383, 0.872316, 0.564604, 0.819183, 0.563541, 0.539827, 0.880855, 0.544159, 0.808110, 0.803048, 0.600594, 0.561636, 0.900663, 0.567514, 0.827474, 
489.0, 0.679000, 0.903499, 0.520475, 0.850395, 0.520475, 0.872316, 0.562521, 0.819183, 0.561491, 0.539827, 0.880855, 0.544159, 0.808110, 0.800335, 0.600594, 0.561636, 0.895487, 0.567514, 0.824421, 
493.0, 0.677870, 0.903499, 0.517568, 0.850395, 0.517568, 0.872316, 0.560437, 0.819183, 0.559442, 0.535609, 0.880855, 0.541640, 0.808110, 0.800335, 0.596841, 0.556956, 0.895487, 0.564136, 0.824421, 
495.0, 0.676739, 0.903499, 0.517568, 0.850395, 0.517568, 0.872316, 0.558354, 0.819183, 0.557393, 0.535609, 0.877074, 0.541640, 0.805840, 0.797612, 0.596841, 0.556956, 0.895487, 0.564136, 0.824421, 
497.0, 0.675607, 0.903499, 0.514660, 0.850395, 0.514660, 0.872316, 0.556270, 0.819183, 0.555344, 0.531392, 0.877074, 0.539121, 0.805840, 0.797612, 0.593087, 0.556956, 0.895487, 0.564136, 0.824421, 
498.0, 0.674475, 0.899297, 0.514660, 0.847210, 0.514660, 0.868696, 0.556270, 0.816670, 0.555344, 0.531392, 0.873294, 0.539121, 0.803570, 0.794890, 0.593087, 0.556956, 0.890281, 0.564136, 0.821356, 
500.0, 0.673344, 0.899297, 0.511752, 0.847210, 0.511752, 0.868696, 0.554187, 0.816670, 0.553294, 0.527174, 0.873294, 0.536602, 0.803570, 0.794890, 0.589333, 0.552275, 0.890281, 0.560758, 0.821356, 
502.0, 0.672212, 0.899297, 0.511752, 0.847210, 0.511752, 0.868696, 0.552103, 0.816670, 0.551245, 0.527174, 0.873294, 0.536602, 0.801300, 0.794890, 0.585580, 0.552275, 0.890281, 0.557380, 0.821356, 
504.0, 0.671080, 0.899297, 0.508845, 0.847210, 0.508845, 0.868696, 0.550020, 0.816670, 0.549196, 0.522957, 0.873294, 0.536602, 0.801300, 0.794890, 0.581826, 0.552275, 0.890281, 0.554002, 0.821356, 
506.0, 0.671080, 0.899297, 0.508845, 0.847210, 0.508845, 0.868696, 0.550020, 0.816670, 0.549196, 0.522957, 0.873294, 0.536602, 0.801300, 0.794890, 0.581826, 0.552275, 0.890281, 0.554002, 0.821356, 
508.0, 0.669947, 0.899297, 0.508845, 0.847210, 0.508845, 0.868696, 0.547929, 0.816670, 0.547139, 0.522957, 0.869513, 0.536602, 0.799023, 0.792168, 0.581826, 0.552275, 0.890281, 0.554002, 0.821356, 
509.0, 0.667680, 0.899297, 0.508845, 0.847210, 0.508845, 0.865077, 0.545837, 0.814157, 0.545082, 0.522957, 0.869513, 0.534082, 0.796747, 0.789446, 0.578072, 0.547595, 0.890281, 0.550603, 0.818291, 
512.0, 0.666546, 0.895094, 0.508845, 0.844025, 0.508845, 0.861457, 0.545837, 0.811644, 0.545082, 0.522957, 0.865733, 0.534082, 0.794470, 0.786724, 0.578072, 0.547595, 0.885074, 0.550603, 0.815227, 
515.0, 0.663145, 0.895094, 0.503029, 0.844025, 0.503029, 0.861457, 0.539563, 0.811644, 0.538911, 0.514522, 0.865733, 0.529044, 0.792194, 0.786724, 0.566811, 0.538234, 0.885074, 0.543806, 0.815227, 
517.0, 0.662012, 0.895094, 0.500122, 0.844025, 0.500122, 0.861457, 0.537472, 0.811644, 0.536854, 0.514522, 0.865733, 0.526525, 0.792194, 0.786724, 0.566811, 0.538234, 0.885074, 0.543806, 0.815227, 
518.0, 0.660878, 0.895094, 0.497214, 0.844025, 0.497214, 0.861457, 0.535381, 0.811644, 0.534798, 0.510305, 0.865733, 0.524005, 0.792194, 0.786724, 0.563057, 0.538234, 0.885074, 0.540407, 0.815227, 
522.0, 0.659744, 0.895094, 0.494306, 0.844025, 0.494306, 0.861457, 0.533289, 0.811644, 0.532741, 0.506087, 0.865733, 0.521486, 0.792194, 0.786724, 0.559304, 0.533554, 0.885074, 0.537008, 0.815227, 
531.0, 0.658611, 0.895094, 0.491398, 0.844025, 0.491398, 0.861457, 0.531198, 0.811644, 0.530684, 0.506087, 0.865733, 0.518967, 0.792194, 0.784001, 0.559304, 0.533554, 0.885074, 0.537008, 0.815227, 
535.0, 0.657477, 0.895094, 0.491398, 0.844025, 0.491398, 0.861457, 0.529107, 0.811644, 0.528627, 0.506087, 0.865733, 0.518967, 0.789917, 0.784001, 0.559304, 0.528874, 0.885074, 0.533609, 0.815227, 
536.0, 0.656344, 0.895094, 0.491398, 0.844025, 0.491398, 0.861457, 0.527015, 0.811644, 0.526570, 0.506087, 0.865733, 0.518967, 0.787641, 0.784001, 0.555550, 0.528874, 0.885074, 0.530211, 0.815227, 
539.0, 0.656344, 0.895094, 0.491398, 0.844025, 0.491398, 0.861457, 0.527015, 0.811644, 0.526570, 0.506087, 0.865733, 0.518967, 0.787641, 0.784001, 0.555550, 0.528874, 0.885074, 0.530211, 0.815227, 
542.0, 0.655208, 0.895094, 0.491398, 0.840840, 0.491398, 0.861457, 0.527015, 0.809123, 0.526570, 0.506087, 0.865733, 0.518967, 0.785365, 0.784001, 0.555550, 0.524194, 0.885074, 0.526812, 0.815227, 
543.0, 0.654073, 0.895094, 0.488491, 0.840840, 0.488491, 0.861457, 0.524924, 0.809123, 0.524513, 0.501870, 0.865733, 0.516435, 0.785365, 0.784001, 0.555550, 0.519513, 0.885074, 0.523413, 0.815227, 
544.0, 0.651802, 0.890892, 0.485583, 0.837655, 0.485583, 0.857822, 0.522833, 0.806603, 0.522456, 0.497653, 0.861952, 0.513904, 0.783088, 0.781270, 0.551796, 0.519513, 0.879868, 0.523413, 0.812150, 
545.0, 0.648395, 0.882487, 0.482675, 0.831285, 0.482675, 0.850553, 0.520741, 0.801562, 0.520399, 0.497653, 0.854391, 0.511372, 0.778535, 0.773074, 0.551796, 0.519513, 0.879868, 0.523413, 0.805998, 
554.0, 0.647259, 0.882487, 0.479768, 0.831285, 0.479768, 0.850553, 0.518650, 0.801562, 0.518342, 0.497653, 0.854391, 0.508841, 0.778535, 0.773074, 0.551796, 0.519513, 0.879868, 0.523413, 0.805998, 
560.0, 0.647259, 0.882487, 0.479768, 0.831285, 0.479768, 0.850553, 0.518650, 0.801562, 0.518342, 0.497653, 0.854391, 0.508841, 0.778535, 0.773074, 0.551796, 0.519513, 0.879868, 0.523413, 0.805998, 
561.0, 0.646122, 0.882487, 0.479768, 0.831285, 0.479768, 0.850553, 0.518650, 0.799033, 0.518342, 0.497653, 0.854391, 0.508841, 0.778535, 0.770333, 0.551796, 0.519513, 0.879868, 0.523413, 0.802910, 
563.0, 0.644984, 0.882487, 0.476860, 0.831285, 0.476860, 0.850553, 0.516559, 0.799033, 0.516285, 0.497653, 0.854391, 0.506309, 0.778535, 0.770333, 0.551796, 0.519513, 0.879868, 0.523413, 0.802910, 
565.0, 0.643847, 0.882487, 0.473952, 0.831285, 0.473952, 0.850553, 0.514467, 0.799033, 0.514228, 0.497653, 0.854391, 0.503777, 0.778535, 0.770333, 0.551796, 0.519513, 0.879868, 0.523413, 0.802910, 
573.0, 0.642709, 0.882487, 0.473952, 0.831285, 0.473952, 0.850553, 0.512376, 0.799033, 0.512171, 0.497653, 0.854391, 0.503777, 0.776252, 0.770333, 0.551796, 0.519513, 0.879868, 0.520014, 0.802910, 
575.0, 0.640434, 0.882487, 0.473952, 0.831285, 0.473952, 0.850553, 0.510285, 0.796504, 0.510115, 0.497653, 0.854391, 0.501246, 0.773969, 0.767592, 0.548042, 0.519513, 0.879868, 0.516615, 0.799822, 
577.0, 0.639297, 0.882487, 0.473952, 0.831285, 0.473952, 0.850553, 0.508193, 0.796504, 0.508058, 0.497653, 0.854391, 0.501246, 0.771686, 0.767592, 0.544289, 0.519513, 0.879868, 0.513217, 0.799822, 
579.0, 0.637022, 0.878265, 0.473952, 0.828088, 0.473952, 0.846902, 0.506102, 0.793976, 0.506001, 0.497653, 0.846797, 0.501246, 0.767120, 0.762109, 0.544289, 0.519513, 0.879868, 0.513217, 0.796733, 
582.0, 0.635884, 0.878265, 0.471045, 0.828088, 0.471045, 0.846902, 0.504011, 0.793976, 0.503944, 0.493435, 0.846797, 0.498714, 0.767120, 0.762109, 0.540535, 0.514833, 0.879868, 0.509818, 0.796733, 
585.0, 0.633609, 0.874042, 0.471045, 0.824891, 0.471045, 0.843252, 0.504011, 0.788919, 0.503944, 0.489218, 0.843000, 0.496183, 0.764837, 0.759367, 0.540535, 0.510153, 0.879868, 0.506419, 0.793645, 
590.0, 0.632471, 0.874042, 0.468137, 0.824891, 0.468137, 0.843252, 0.501919, 0.788919, 0.501887, 0.485000, 0.843000, 0.493651, 0.764837, 0.759367, 0.536781, 0.505472, 0.879868, 0.503020, 0.793645, 
592.0, 0.630196, 0.874042, 0.462322, 0.824891, 0.462322, 0.843252, 0.497737, 0.788919, 0.497773, 0.476566, 0.843000, 0.488588, 0.764837, 0.759367, 0.529274, 0.496112, 0.879868, 0.496223, 0.793645, 
594.0, 0.629059, 0.874042, 0.462322, 0.821694, 0.462322, 0.843252, 0.497737, 0.786390, 0.497773, 0.476566, 0.843000, 0.488588, 0.762554, 0.759367, 0.529274, 0.491431, 0.879868, 0.492824, 0.793645, 
596.0, 0.627921, 0.874042, 0.462322, 0.821694, 0.462322, 0.843252, 0.495645, 0.786390, 0.495716, 0.476566, 0.843000, 0.488588, 0.760271, 0.759367, 0.525520, 0.486751, 0.879868, 0.489425, 0.793645, 
598.0, 0.625646, 0.874042, 0.459414, 0.821694, 0.459414, 0.843252, 0.493554, 0.783861, 0.493659, 0.468131, 0.843000, 0.483525, 0.760271, 0.759367, 0.521766, 0.482071, 0.879868, 0.486026, 0.793645, 
599.0, 0.624509, 0.874042, 0.459414, 0.821694, 0.459414, 0.839601, 0.493554, 0.781333, 0.493659, 0.468131, 0.843000, 0.480994, 0.760271, 0.756626, 0.521766, 0.482071, 0.879868, 0.486026, 0.790557, 
601.0, 0.623371, 0.874042, 0.456506, 0.821694, 0.456506, 0.839601, 0.491463, 0.781333, 0.491602, 0.463913, 0.843000, 0.478462, 0.760271, 0.756626, 0.518013, 0.477391, 0.879868, 0.482628, 0.790557, 
602.0, 0.622234, 0.869820, 0.456506, 0.818496, 0.456506, 0.835951, 0.491463, 0.778804, 0.491602, 0.463913, 0.839202, 0.478462, 0.757988, 0.753885, 0.518013, 0.477391, 0.879868, 0.482628, 0.787469, 
603.0, 0.622234, 0.869820, 0.456506, 0.818496, 0.456506, 0.835951, 0.491463, 0.778804, 0.491602, 0.463913, 0.839202, 0.478462, 0.757988, 0.753885, 0.518013, 0.477391, 0.879868, 0.482628, 0.787469, 
604.0, 0.621094, 0.869820, 0.453599, 0.818496, 0.453599, 0.835951, 0.489371, 0.778804, 0.489545, 0.459696, 0.839202, 0.475930, 0.757988, 0.753885, 0.514259, 0.472710, 0.879868, 0.479229, 0.787469, 
608.0, 0.619954, 0.869820, 0.450691, 0.818496, 0.450691, 0.835951, 0.487280, 0.778804, 0.487488, 0.455479, 0.839202, 0.473399, 0.757988, 0.753885, 0.514259, 0.468030, 0.879868, 0.475830, 0.787469, 
617.0, 0.618815, 0.869820, 0.447783, 0.818496, 0.447783, 0.835951, 0.485189, 0.778804, 0.485432, 0.451261, 0.839202, 0.470867, 0.757988, 0.753885, 0.510505, 0.463350, 0.879868, 0.472431, 0.787469, 
623.0, 0.617675, 0.869820, 0.444876, 0.818496, 0.444876, 0.835951, 0.483097, 0.778804, 0.483375, 0.447044, 0.839202, 0.468336, 0.757988, 0.753885, 0.506752, 0.458669, 0.879868, 0.469032, 0.787469, 
627.0, 0.616533, 0.869820, 0.444876, 0.818496, 0.444876, 0.835951, 0.481006, 0.778804, 0.481318, 0.447044, 0.839202, 0.468336, 0.755691, 0.753885, 0.502998, 0.458669, 0.879868, 0.465634, 0.787469, 
631.0, 0.614250, 0.865556, 0.441968, 0.815274, 0.441968, 0.832268, 0.478915, 0.776259, 0.479261, 0.447044, 0.835370, 0.465804, 0.753394, 0.748362, 0.502998, 0.458669, 0.874599, 0.465634, 0.784357, 
638.0, 0.613108, 0.865556, 0.439060, 0.815274, 0.439060, 0.832268, 0.476823, 0.776259, 0.477204, 0.442827, 0.835370, 0.463273, 0.753394, 0.748362, 0.499244, 0.453989, 0.874599, 0.462235, 0.784357, 
640.0, 0.611966, 0.865556, 0.436152, 0.815274, 0.436152, 0.832268, 0.474732, 0.776259, 0.475147, 0.438609, 0.835370, 0.460741, 0.753394, 0.748362, 0.495490, 0.453989, 0.874599, 0.458836, 0.784357, 
641.0, 0.610823, 0.865556, 0.433225, 0.815274, 0.433225, 0.832268, 0.472632, 0.776259, 0.473081, 0.434351, 0.835370, 0.458196, 0.753394, 0.748362, 0.491708, 0.453989, 0.874599, 0.458836, 0.784357, 
645.0, 0.609679, 0.865556, 0.430298, 0.815274, 0.430298, 0.832268, 0.470531, 0.776259, 0.471015, 0.430092, 0.835370, 0.455650, 0.753394, 0.748362, 0.487926, 0.449309, 0.874599, 0.455437, 0.784357, 
646.0, 0.608535, 0.865556, 0.427371, 0.815274, 0.427371, 0.832268, 0.468430, 0.776259, 0.468949, 0.430092, 0.835370, 0.453105, 0.753394, 0.748362, 0.487926, 0.449309, 0.874599, 0.455437, 0.784357, 
648.0, 0.607391, 0.865556, 0.427371, 0.815274, 0.427371, 0.832268, 0.466330, 0.776259, 0.466884, 0.430092, 0.831538, 0.453105, 0.751097, 0.745600, 0.487926, 0.449309, 0.874599, 0.455437, 0.784357, 
651.0, 0.606247, 0.865556, 0.424444, 0.815274, 0.424444, 0.832268, 0.464229, 0.776259, 0.464818, 0.430092, 0.831538, 0.450559, 0.751097, 0.745600, 0.487926, 0.449309, 0.874599, 0.455437, 0.784357, 
652.0, 0.605103, 0.865556, 0.424444, 0.815274, 0.424444, 0.832268, 0.462129, 0.776259, 0.462752, 0.430092, 0.831538, 0.450559, 0.748800, 0.745600, 0.484143, 0.444628, 0.874599, 0.452039, 0.784357, 
655.0, 0.603959, 0.865556, 0.424444, 0.812052, 0.424444, 0.832268, 0.462129, 0.773714, 0.462752, 0.430092, 0.831538, 0.450559, 0.746503, 0.745600, 0.484143, 0.444628, 0.874599, 0.448640, 0.784357, 
657.0, 0.602816, 0.865556, 0.421517, 0.812052, 0.421517, 0.832268, 0.460028, 0.773714, 0.460686, 0.425834, 0.831538, 0.448014, 0.746503, 0.745600, 0.480361, 0.439948, 0.874599, 0.445241, 0.784357, 
662.0, 0.601672, 0.865556, 0.418589, 0.812052, 0.418589, 0.832268, 0.457927, 0.773714, 0.458620, 0.421576, 0.831538, 0.445468, 0.746503, 0.745600, 0.480361, 0.435268, 0.874599, 0.441842, 0.784357, 
668.0, 0.600526, 0.865556, 0.415662, 0.812052, 0.415662, 0.832268, 0.455827, 0.773714, 0.456554, 0.417317, 0.831538, 0.442922, 0.746503, 0.745600, 0.476579, 0.435268, 0.874599, 0.441842, 0.784357, 
669.0, 0.599380, 0.865556, 0.415662, 0.812052, 0.415662, 0.828569, 0.455827, 0.771161, 0.456554, 0.417317, 0.831538, 0.440377, 0.746503, 0.742828, 0.476579, 0.435268, 0.874599, 0.441842, 0.781232, 
675.0, 0.598234, 0.861292, 0.415662, 0.808829, 0.415662, 0.824871, 0.455827, 0.768607, 0.456554, 0.417317, 0.827706, 0.440377, 0.744206, 0.740057, 0.476579, 0.435268, 0.869299, 0.441842, 0.778107, 
677.0, 0.597087, 0.861292, 0.415662, 0.808829, 0.415662, 0.821172, 0.455827, 0.766053, 0.456554, 0.417317, 0.827706, 0.437831, 0.744206, 0.737285, 0.476579, 0.435268, 0.869299, 0.441842, 0.774982, 
684.0, 0.595941, 0.861292, 0.415662, 0.808829, 0.415662, 0.821172, 0.453726, 0.766053, 0.454488, 0.417317, 0.827706, 0.437831, 0.741909, 0.737285, 0.476579, 0.435268, 0.869299, 0.441842, 0.774982, 
689.0, 0.594795, 0.861292, 0.415662, 0.808829, 0.415662, 0.821172, 0.451626, 0.766053, 0.452423, 0.417317, 0.827706, 0.437831, 0.739612, 0.737285, 0.472796, 0.435268, 0.869299, 0.441842, 0.774982, 
690.0, 0.592503, 0.861292, 0.409808, 0.808829, 0.409808, 0.821172, 0.447425, 0.766053, 0.448291, 0.408801, 0.827706, 0.432740, 0.739612, 0.737285, 0.469014, 0.430588, 0.869299, 0.438443, 0.774982, 
693.0, 0.591357, 0.861292, 0.406881, 0.808829, 0.406881, 0.821172, 0.445324, 0.766053, 0.446225, 0.404542, 0.827706, 0.430195, 0.739612, 0.737285, 0.465231, 0.425907, 0.869299, 0.435045, 0.774982, 
694.0, 0.587919, 0.861292, 0.401026, 0.808829, 0.401026, 0.821172, 0.439022, 0.766053, 0.440027, 0.400284, 0.827706, 0.425104, 0.737315, 0.737285, 0.457667, 0.425907, 0.869299, 0.431646, 0.774982, 
696.0, 0.585627, 0.861292, 0.401026, 0.805607, 0.401026, 0.821172, 0.439022, 0.763500, 0.437962, 0.400284, 0.827706, 0.425104, 0.735018, 0.737285, 0.457667, 0.416547, 0.869299, 0.424848, 0.774982, 
698.0, 0.583335, 0.861292, 0.398099, 0.802384, 0.398099, 0.821172, 0.436922, 0.760946, 0.435896, 0.396026, 0.827706, 0.422558, 0.732721, 0.737285, 0.457667, 0.416547, 0.869299, 0.421449, 0.774982, 
699.0, 0.582189, 0.861292, 0.398099, 0.802384, 0.398099, 0.821172, 0.434821, 0.760946, 0.433830, 0.396026, 0.827706, 0.422558, 0.730424, 0.737285, 0.453884, 0.416547, 0.869299, 0.421449, 0.774982, 
700.0, 0.581043, 0.861292, 0.395172, 0.802384, 0.395172, 0.821172, 0.432720, 0.760946, 0.431764, 0.396026, 0.827706, 0.420013, 0.730424, 0.737285, 0.453884, 0.416547, 0.869299, 0.421449, 0.774982, 
705.0, 0.579897, 0.861292, 0.395172, 0.802384, 0.395172, 0.817473, 0.432720, 0.758393, 0.431764, 0.396026, 0.827706, 0.417467, 0.730424, 0.734513, 0.453884, 0.416547, 0.869299, 0.421449, 0.771857, 
707.0, 0.578751, 0.857029, 0.395172, 0.799162, 0.395172, 0.813774, 0.432720, 0.755839, 0.431764, 0.396026, 0.823874, 0.417467, 0.728127, 0.731741, 0.453884, 0.416547, 0.863998, 0.421449, 0.768732, 
717.0, 0.577605, 0.852765, 0.395172, 0.795939, 0.395172, 0.810075, 0.432720, 0.753286, 0.431764, 0.396026, 0.820042, 0.417467, 0.725831, 0.728970, 0.453884, 0.416547, 0.858697, 0.421449, 0.765607, 
718.0, 0.576459, 0.852765, 0.392245, 0.795939, 0.392245, 0.810075, 0.430620, 0.753286, 0.429698, 0.396026, 0.820042, 0.414922, 0.725831, 0.726198, 0.453884, 0.416547, 0.858697, 0.421449, 0.765607, 
719.0, 0.575313, 0.852765, 0.389317, 0.795939, 0.389317, 0.810075, 0.428519, 0.753286, 0.427632, 0.391767, 0.820042, 0.412376, 0.725831, 0.726198, 0.450102, 0.411866, 0.858697, 0.418051, 0.765607, 
729.0, 0.575313, 0.852765, 0.389317, 0.795939, 0.389317, 0.810075, 0.428519, 0.753286, 0.427632, 0.391767, 0.820042, 0.412376, 0.725831, 0.726198, 0.450102, 0.411866, 0.858697, 0.418051, 0.765607, 
735.0, 0.574164, 0.852765, 0.389317, 0.795939, 0.389317, 0.810075, 0.426419, 0.753286, 0.425566, 0.391767, 0.820042, 0.412376, 0.723534, 0.726198, 0.446320, 0.411866, 0.858697, 0.414652, 0.765607, 
736.0, 0.573016, 0.848501, 0.389317, 0.792717, 0.389317, 0.806376, 0.426419, 0.750724, 0.425566, 0.391767, 0.816210, 0.412376, 0.721237, 0.723426, 0.446320, 0.411866, 0.858697, 0.414652, 0.762469, 
738.0, 0.571865, 0.844237, 0.389317, 0.789495, 0.389317, 0.802677, 0.426419, 0.748162, 0.425566, 0.391767, 0.812378, 0.412376, 0.718932, 0.720654, 0.446320, 0.411866, 0.858697, 0.414652, 0.759332, 
739.0, 0.571865, 0.844237, 0.389317, 0.789495, 0.389317, 0.802677, 0.426419, 0.748162, 0.425566, 0.391767, 0.812378, 0.412376, 0.718932, 0.720654, 0.446320, 0.411866, 0.858697, 0.414652, 0.759332, 
740.0, 0.570712, 0.844237, 0.389317, 0.789495, 0.389317, 0.802677, 0.426419, 0.745591, 0.425566, 0.391767, 0.812378, 0.412376, 0.718932, 0.720654, 0.446320, 0.411866, 0.858697, 0.414652, 0.756181, 
743.0, 0.569559, 0.844237, 0.389317, 0.789495, 0.389317, 0.802677, 0.424308, 0.745591, 0.423491, 0.391767, 0.812378, 0.412376, 0.716621, 0.720654, 0.442505, 0.411866, 0.858697, 0.414652, 0.756181, 
753.0, 0.568407, 0.844237, 0.389317, 0.789495, 0.389317, 0.798961, 0.424308, 0.743020, 0.423491, 0.391767, 0.812378, 0.412376, 0.716621, 0.717872, 0.442505, 0.411866, 0.853364, 0.414652, 0.753030, 
754.0, 0.568407, 0.844237, 0.389317, 0.789495, 0.389317, 0.798961, 0.424308, 0.743020, 0.423491, 0.391767, 0.812378, 0.412376, 0.716621, 0.717872, 0.442505, 0.411866, 0.853364, 0.414652, 0.753030, 
755.0, 0.567251, 0.844237, 0.389317, 0.789495, 0.389317, 0.798961, 0.422197, 0.743020, 0.421415, 0.391767, 0.812378, 0.412376, 0.716621, 0.717872, 0.438690, 0.407132, 0.853364, 0.411225, 0.753030, 
762.0, 0.566096, 0.839952, 0.389317, 0.786259, 0.389317, 0.795244, 0.422197, 0.740440, 0.421415, 0.391767, 0.808528, 0.412376, 0.714309, 0.715079, 0.438690, 0.407132, 0.848030, 0.411225, 0.749866, 
764.0, 0.564941, 0.839952, 0.386390, 0.786259, 0.386390, 0.795244, 0.420086, 0.740440, 0.419339, 0.387509, 0.808528, 0.409831, 0.714309, 0.715079, 0.434875, 0.402398, 0.848030, 0.407798, 0.749866, 
766.0, 0.563785, 0.835666, 0.386390, 0.783023, 0.386390, 0.791528, 0.420086, 0.737860, 0.419339, 0.387509, 0.804678, 0.409831, 0.711997, 0.712285, 0.434875, 0.402398, 0.842697, 0.407798, 0.746702, 
768.0, 0.562630, 0.835666, 0.383463, 0.783023, 0.383463, 0.791528, 0.417975, 0.737860, 0.417263, 0.383251, 0.804678, 0.407285, 0.711997, 0.712285, 0.431061, 0.402398, 0.842697, 0.404371, 0.746702, 
770.0, 0.561475, 0.831381, 0.383463, 0.779788, 0.383463, 0.787812, 0.417975, 0.735280, 0.417263, 0.383251, 0.800828, 0.407285, 0.709686, 0.709492, 0.431061, 0.402398, 0.837363, 0.404371, 0.743538, 
771.0, 0.560317, 0.831381, 0.383463, 0.779788, 0.383463, 0.787812, 0.415853, 0.735280, 0.415176, 0.383251, 0.800828, 0.407285, 0.707374, 0.709492, 0.427212, 0.402398, 0.837363, 0.400915, 0.743538, 
772.0, 0.559159, 0.831381, 0.383463, 0.779788, 0.383463, 0.784096, 0.415853, 0.732700, 0.415176, 0.383251, 0.800828, 0.407285, 0.707374, 0.706699, 0.427212, 0.402398, 0.832030, 0.400915, 0.740374, 
774.0, 0.558002, 0.831381, 0.380513, 0.779788, 0.380513, 0.784096, 0.413731, 0.732700, 0.413090, 0.378945, 0.800828, 0.404724, 0.707374, 0.706699, 0.423363, 0.397608, 0.832030, 0.397459, 0.740374, 
775.0, 0.556844, 0.831381, 0.377563, 0.779788, 0.377563, 0.784096, 0.411610, 0.732700, 0.411004, 0.374638, 0.800828, 0.402162, 0.707374, 0.706699, 0.419515, 0.392817, 0.832030, 0.394003, 0.740374, 
778.0, 0.555686, 0.831381, 0.377563, 0.779788, 0.377563, 0.784096, 0.409488, 0.732700, 0.408917, 0.374638, 0.800828, 0.402162, 0.707374, 0.706699, 0.415666, 0.392817, 0.832030, 0.394003, 0.740374, 
779.0, 0.554529, 0.831381, 0.374614, 0.779788, 0.374614, 0.784096, 0.407366, 0.732700, 0.406831, 0.370332, 0.800828, 0.399600, 0.707374, 0.706699, 0.415666, 0.392817, 0.832030, 0.394003, 0.740374, 
782.0, 0.553371, 0.831381, 0.374614, 0.779788, 0.374614, 0.784096, 0.405245, 0.732700, 0.404745, 0.370332, 0.800828, 0.399600, 0.705062, 0.706699, 0.411817, 0.388027, 0.832030, 0.390547, 0.740374, 
788.0, 0.553371, 0.831381, 0.374614, 0.779788, 0.374614, 0.784096, 0.405245, 0.732700, 0.404745, 0.370332, 0.800828, 0.399600, 0.705062, 0.706699, 0.411817, 0.388027, 0.832030, 0.390547, 0.740374, 
790.0, 0.553371, 0.831381, 0.374614, 0.779788, 0.374614, 0.784096, 0.405245, 0.732700, 0.404745, 0.370332, 0.800828, 0.399600, 0.705062, 0.706699, 0.411817, 0.388027, 0.832030, 0.390547, 0.740374, 
