time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, 
26.1, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
26.2, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
26.3, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
26.4, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
26.5, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
26.6, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
26.7, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
26.9, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.0, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.1, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.2, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.3, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.4, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.5, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.6, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.7, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
27.8, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
28.0, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
28.1, 0.444020, 0.059251, 0.554165, 0.100130, 0.553055, 0.117037, 0.553055, 0.201150, 0.554165, 0.328125, 0.794182, 0.243151, 0.553189, 0.477060, 0.695172, 0.504671, 0.695172, 0.555299, 0.059251, 
28.2, 0.431686, 0.059251, 0.536289, 0.100130, 0.535214, 0.117037, 0.535214, 0.201150, 0.536289, 0.328125, 0.794182, 0.243151, 0.535344, 0.477060, 0.695172, 0.504671, 0.695172, 0.531155, 0.059251, 
28.4, 0.431686, 0.059251, 0.536289, 0.100130, 0.535214, 0.117037, 0.535214, 0.201150, 0.536289, 0.328125, 0.794182, 0.243151, 0.535344, 0.477060, 0.695172, 0.504671, 0.695172, 0.531155, 0.059251, 
28.5, 0.431686, 0.059251, 0.536289, 0.100130, 0.535214, 0.117037, 0.535214, 0.201150, 0.536289, 0.328125, 0.794182, 0.243151, 0.535344, 0.477060, 0.695172, 0.504671, 0.695172, 0.531155, 0.059251, 
28.6, 0.431686, 0.059251, 0.536289, 0.100130, 0.535214, 0.117037, 0.535214, 0.201150, 0.536289, 0.328125, 0.794182, 0.243151, 0.535344, 0.477060, 0.695172, 0.504671, 0.695172, 0.531155, 0.059251, 
28.7, 0.431686, 0.059251, 0.536289, 0.100130, 0.535214, 0.117037, 0.535214, 0.201150, 0.536289, 0.328125, 0.794182, 0.243151, 0.535344, 0.477060, 0.695172, 0.504671, 0.695172, 0.531155, 0.059251, 
28.9, 0.415698, 0.059251, 0.536289, 0.100130, 0.535214, 0.000000, 0.535214, 0.100575, 0.536289, 0.328125, 0.794182, 0.162101, 0.535344, 0.477060, 0.695172, 0.504671, 0.695172, 0.531155, 0.059251, 
29.0, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
29.2, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
29.4, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
29.5, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
29.6, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
29.7, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
29.8, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
30.5, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
30.7, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
31.0, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
31.1, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
31.2, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
31.3, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
32.3, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
32.7, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
33.0, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 
35.9, 0.399070, 0.059251, 0.512972, 0.100130, 0.511944, 0.000000, 0.511944, 0.100575, 0.512972, 0.328125, 0.794182, 0.162101, 0.512068, 0.477060, 0.695172, 0.504671, 0.695172, 0.497958, 0.059251, 

